sme_id,revenue,profit_margin,employee_count,sector,age_of_business,late_payments,debt_ratio,marketing_spend,credit_history,collateral_value
250,60082.438250212406,0.21451550783471215,68,retail,4,1,0.18729172459756882,46.4663473256799,660,78145.7758856193
251,35032.878610221276,0.1410715615735726,71,retail,21,0,0.45655700299141955,138.01248240816005,409,1545.7535664649295
252,80780.50365201719,0.25578084511731436,87,manufacturing,20,1,0.31823512315689734,327.89980766469637,373,772.9489790146941
253,201203.91745983477,0.04841770169639087,2,beauty,2,0,0.06443777627415218,28.129654721115394,638,5581.077523259685
254,87044.55543850252,0.14915377365077617,49,transport,12,0,0.3391892562907776,174.2271715501863,489,1083.1115196833093
255,33702.934728307446,0.062332458891081646,88,transport,1,0,0.3281564172191887,303.0511817490011,558,6268.389773541762
256,41888.56148790417,0.17545423178374775,95,services,24,0,0.472765720408031,53.390887842022295,832,854.475317000501
257,102329.09585119893,0.21208211730681104,31,retail,20,0,0.37832458055826257,89.37372181095327,733,1635.389981364709
258,39346.718188059865,0.12054667444232627,40,agriculture,5,0,0.1140882529417363,234.6027253740583,460,50830.94644398393
259,61305.66837387963,0.0,48,retail,6,0,0.4503403908927769,292.60698423689587,168,1622.3304840531143
260,73896.64493233693,0.1639263702757546,51,beauty,24,0,0.2378903350799516,535.5416034711695,682,899.3953318000364
261,37347.80242143939,0.18057169862134567,43,tech,11,0,0.5580397963282402,92.84462146310855,761,17257.7773730892
262,48605.73883828221,0.17830063284731884,98,transport,8,0,0.24678301689744642,77.28798548796193,798,616.1171195309515
263,30000.0,0.23650475342755078,55,manufacturing,7,0,0.2683062963310116,556.7678528135268,530,1054.2502763745508
264,36590.665090315684,0.07502624242456657,88,services,4,0,0.17671195011393712,81.12948893528126,807,7078.6725825093545
265,45197.97226060218,0.19761512738153147,49,services,6,0,0.22521029464887388,222.70063064658095,131,12180.81114857962
266,35109.87355504614,0.23347552587345827,90,agriculture,16,0,0.18555889750018273,851.0678755497721,720,18596.2381011962
267,134598.76420137053,0.0254988691195438,80,tech,20,0,0.4764673238049408,271.0130446293647,612,971.8167439642478
268,34123.74098236881,0.1723756278143284,57,manufacturing,15,0,0.10027375506683209,277.7207669704714,281,7288.208225065576
269,42462.100657502495,0.11470741182946298,77,retail,14,1,0.42068694536064627,412.58938937451995,785,1481.5404953857096
270,52673.84671737444,0.14429341288288478,15,tech,23,0,0.4242990182276597,225.8551946566329,780,1201.7289010123761
271,116260.32153720365,0.17433735384768353,27,beauty,12,0,0.5066321284419861,278.78930610510207,347,18120.862420930018
272,34095.620490167785,0.11589400051205133,68,retail,12,0,0.30656422926599025,112.8351956635394,719,1307.233572078601
273,95121.86592608152,0.10270043445868716,80,manufacturing,16,0,0.14599593628885751,375.39168472709326,396,4524.701531329847
274,50008.208056684176,0.15239066922416172,64,beauty,15,0,0.2742362928960057,206.60015206139775,129,3764.4957632676237
275,36914.7175538913,0.0738927842796038,94,agriculture,13,0,0.38920477949712184,45.49237491038672,401,598.1660766190241
276,61898.1970440271,0.073992240978037,30,tech,11,0,0.3127094907750207,180.25186626689725,575,12697.231836191211
277,54334.023296777625,0.19755612980695525,36,retail,17,0,0.3550091628278719,26.16130823318401,451,6907.9026065344215
278,40498.40458320758,0.06958441753889406,67,beauty,21,0,0.5047929203837049,262.73091526096476,581,151.49673630776377
279,51285.75379620079,0.19664187506364483,86,agriculture,15,0,0.38730050316429243,123.11991081292265,416,4519.387102571626
280,43208.5061640466,0.18238139049977659,86,services,14,0,0.3297662292796283,681.5994262292799,836,934.9937537172565
281,52272.91325258573,0.029193528984658212,49,tech,10,0,0.023345750666897036,219.57744870284256,496,15453.84254193427
282,69140.04716611613,0.10257047433650412,76,agriculture,12,0,0.18242241230179243,310.8608153136093,188,341.0060587867878
283,129820.27649886647,0.23358765821331606,55,tech,16,1,0.23929873227087173,64.11134901445487,333,1746.3523969631492
284,35169.13435078298,0.08131841282022227,85,tech,15,1,0.003433023081831743,256.636267288305,267,5130.902386428028
285,203085.11061686187,0.11749170163834285,56,tech,10,0,0.13360971202992492,88.89657202856874,842,3234.114489105519
286,32119.199030612537,0.18234426252763275,68,manufacturing,4,0,0.2597321158204854,355.10521995335876,225,9362.216856492378
287,46894.962995321825,0.20483733564978168,95,manufacturing,23,0,0.2841422962948354,60.66204530401112,672,305.62749414151375
288,66297.6951768346,0.1323922779768853,44,agriculture,9,0,0.3758715398465489,162.04043166720422,219,35520.72135440969
289,56480.51967964994,0.10817428637158508,31,agriculture,21,1,0.269206110892291,58.773675228816195,527,6553.253928053204
290,40247.09101533437,0.24956589031889553,58,beauty,20,1,0.3372060964343707,164.1282218324982,289,22915.6948519541
291,45925.320118531876,0.27172297646583055,87,manufacturing,9,0,0.2373315826381402,748.4388657209045,732,11062.98636834521
292,41777.75785036268,0.2185200635547257,53,tech,21,0,0.30630198443302126,264.28140519200167,527,2929.4935238569838
293,40621.747640810514,0.1559722699795517,84,transport,24,0,0.3676459216127561,144.58928391003553,659,434.2857309137786
294,77376.7201047845,0.09342139948513514,79,tech,20,0,0.5208945375994587,20.702877521111787,301,1280.0702370799852
295,58635.81608607719,0.09186889154104041,23,transport,11,1,0.22280357878481805,96.68422980867457,158,32349.2138840035
296,39497.67995105362,0.18657598736860304,28,retail,11,1,0.3216272987263394,216.96215048646803,796,23817.042444107537
297,79846.98016372713,0.17928787546220787,16,agriculture,7,0,0.4303691305827291,98.6239230556013,322,1176.8539699412936
298,57207.88541013813,0.24811190150625007,37,services,21,0,0.08406095882546741,464.8525220360529,591,43.49054554577333
299,75638.61838169137,0.19553150647752973,21,tech,10,0,0.5996739187540696,157.1546779091844,110,2166.710501651274
300,67862.6047501183,0.04478437887681272,79,transport,4,0,0.47685461288879205,351.7343112077034,800,1936.1285546095028
301,38186.74357105044,0.2236363332406043,17,retail,5,1,0.04327672719525899,174.84864017451207,611,2049.479386222486
302,40960.1611315775,0.08013575608799109,37,manufacturing,5,0,0.35570727624051596,119.01080478645424,409,6586.706977936637
303,72691.01533068431,0.12312201096333539,77,services,11,0,0.21533198492038264,101.79274120897969,848,11095.765954405306
304,67125.03069424702,0.1675140144376186,19,agriculture,9,0,0.24039779521228333,66.04106657378078,133,13166.741169515184
305,49370.15424291173,0.28969672428487747,30,transport,16,1,0.35257522452331563,356.8410864809875,439,5817.138250165088
306,52361.011896832126,0.3676942989203753,45,manufacturing,9,0,0.4575599303811658,105.38185360576807,746,200.10534384717906
307,103119.81437258844,0.1924706141395328,18,manufacturing,22,1,0.23011905867400717,225.39118065092873,580,1786.833612672354
308,40596.55896681125,0.13717623668957285,78,manufacturing,4,1,0.23213276913245895,97.45629424851023,673,94479.17088991402
309,64799.386170457685,0.18741539539363852,62,services,2,1,0.35582501435491626,62.400723903526625,838,5225.601042128822
310,46024.82387704514,0.21213587981116852,36,agriculture,14,0,0.3857934482958749,231.39186267072006,192,5175.697298178302
311,45766.14972815503,0.12755326621099658,84,retail,3,0,0.1489302942293879,81.66592849306053,727,5111.401489380075
312,91010.75640182645,0.27566479491386253,52,services,18,0,0.5585509352537932,107.72807242592128,232,5558.42144274885
313,76225.36816788319,0.16610495314339813,19,transport,21,0,0.20350285092602677,54.65546511118274,518,83.54051538508605
314,75668.7017030532,0.1848420162363976,44,agriculture,6,0,0.444701135952963,100.03312676053328,567,2081.2282945584725
315,105204.83783368353,0.1966146976438123,7,manufacturing,11,0,0.36775569748360154,151.3031945571122,543,2816.2479175571275
316,50233.60324428216,0.1795110627430119,44,manufacturing,21,0,0.39094858830124307,117.9200928572431,804,20378.650727734075
317,69939.76630963851,0.20872583503287284,68,tech,18,1,0.2064072875638098,285.5968763248486,129,3201.9309924460777
318,44300.70905055743,0.10679227694171536,34,retail,12,0,0.04142246717849418,166.7368122067713,397,252.2026472479065
319,57684.39547925819,0.11091887722377786,66,beauty,5,0,0.2967897753136203,1754.3453544247645,160,5682.427142469082
320,47282.21985314894,0.07298920369198135,69,retail,9,1,0.29740797959080556,208.38773815806877,557,892.7111136936994
321,51894.75289178805,0.18076508614341585,55,transport,20,1,0.1562967138472068,37.02561505374612,403,480.4972659471748
322,66552.3465191496,0.20452555524584798,10,transport,18,1,0.4376914787343167,125.17266038288409,439,853.0016057172436
323,38284.15643013029,0.182044100630632,96,tech,19,0,0.2922705842720339,134.15575581966027,547,6726.137562880783
324,196158.8384263424,0.2672144703343276,42,retail,3,1,0.17863910070863215,90.83957233159312,401,19695.42904518341
325,36727.796490312496,0.14960827868196674,41,retail,9,0,0.3877607016576122,157.28959610125668,639,6151.153583517705
326,35311.98526137822,0.1968119158914759,77,tech,4,0,0.3917430001669065,88.7019923063479,584,7692.759458779672
327,94789.58144087823,0.07358093867024798,69,beauty,17,0,0.19254780912961494,193.68939884535908,176,6060.623183013935
328,74664.38568662315,0.12290302082679191,10,tech,17,0,0.48500878986140716,32.23490365039812,732,3470.2807078072046
329,67650.16504145548,0.19868764302960443,10,manufacturing,23,0,0.6364865944845531,370.67541127505416,614,8479.408317264404
330,67813.0121031765,0.20943714775202008,91,tech,23,0,0.1364954256789531,41.98732130751141,648,79.1889524161624
331,49545.53168352979,0.12942231366350723,60,retail,2,0,0.27244590504351107,120.19982406166561,758,3521.4655344444996
332,37593.396793494314,0.1449880523699353,51,agriculture,9,0,0.35055147013484855,82.58553703128936,191,621.7962383961946
333,51418.75675900416,0.043748837732343324,21,agriculture,9,0,0.642039034544839,189.56577403597555,565,17057.646526714347
334,39661.222904455404,0.12500795594353734,8,retail,5,1,0.18993340757889315,128.1763578600697,565,2390.522026427968
335,83820.42242683328,0.21232682144638504,65,tech,15,0,0.15906232671078774,181.5117758912422,698,3122.602701969227
336,46978.84544237562,0.19026435112745965,92,services,15,0,0.15803712790728727,361.02742651161947,139,311.8094264787239
337,38218.25302549361,0.18504660049668467,78,transport,3,0,0.4832135390087928,274.4838294573183,789,13701.30459944404
338,44133.66845737018,0.1534841581026672,85,retail,19,1,0.19382530826490973,152.78716482888058,428,7638.772337277542
339,60328.97075585318,0.15049442110397235,30,retail,3,1,0.17247986959235723,214.34914694591671,384,6873.452618373462
340,40918.54194733342,0.1037775202368587,85,retail,6,0,0.3346450993042731,711.9488116321858,653,880.4786867081083
341,38247.87167929266,0.19891798941417743,49,retail,4,0,0.34623319673759706,282.4186757653884,165,934.0595858365409
342,55481.36393015826,0.17946810610725727,9,tech,24,0,0.46065307081692536,117.3510245020313,735,4168.865359266633
343,55515.01623707032,0.18444131935949595,17,tech,13,1,0.31378890555108396,412.52279708658926,756,1051.7938190867253
344,41603.53169939489,0.11317756101326937,69,retail,13,1,0.33733981589404005,202.9679848804117,731,5723.520940364374
345,42057.183935555615,0.0,58,agriculture,11,1,0.28420940766310493,68.70212422021766,208,116.58622125163794
346,55177.225655726754,0.2268006898227587,57,agriculture,5,0,0.10435396147103795,128.43490085767846,514,1434.6599986622446
347,34036.07853738099,0.1164813780794117,62,agriculture,1,0,0.270059299145448,45.704378786790556,191,44140.376000643904
348,34236.80923703493,0.08960569651698155,95,beauty,9,1,0.3094250359379011,23.854763309151455,467,5763.088120153584
349,39237.914095676126,0.19854352383397955,52,retail,17,0,0.23342647804630023,69.46116136087785,522,3828.3550413518697
350,45836.46513308837,0.12255911520566092,61,tech,22,0,0.06533190200640474,163.70480803247222,671,58561.912300517826
351,57309.142738250885,0.22419554688326354,40,manufacturing,1,0,0.12975142983583202,164.08869414394334,838,89.66401982321564
352,119278.9406601581,0.19319041647036883,38,services,3,1,0.29409280531572773,47.977850279713515,339,877.4617176843727
353,77766.52063456675,0.19784985262403343,43,services,15,0,0.43991296438578903,22.1312460454771,534,1633.108025556875
354,46751.227430445244,0.054383100215962585,63,beauty,21,0,0.5523426144184824,481.3573758945222,311,10802.434987531451
355,49408.22965992721,0.23483607897704803,19,agriculture,23,0,0.2724254129519817,160.16979885030878,499,11086.512349805836
356,36754.11981644004,0.1682875371863699,50,manufacturing,10,1,0.19246885939312885,515.2074228195511,709,813.2104535676732
357,49418.401347974104,0.12415060025276578,33,transport,8,0,0.24412357521992928,492.1939654246064,625,13318.795115569274
358,44630.68534472591,0.16003719271395758,13,agriculture,12,0,0.14303771457094325,267.1386291771283,829,1627.8702575668085
359,57643.17738743942,0.025663533697117588,78,manufacturing,22,0,0.4181618311967147,155.60408511520694,567,18351.368685626556
360,38202.62109145309,0.17860569680364696,97,services,15,1,0.6206417444068835,107.97280054972022,269,633.3580821595214
361,63824.89436223939,0.07794399442725498,62,tech,9,1,0.19611976734674957,263.71717408522306,309,2477.5677238752346
362,124599.44060467515,0.05531307999095257,93,agriculture,24,1,0.12119376837571019,130.5966685003663,355,1429.0269354824159
363,47673.159917554134,0.04343485696474761,43,agriculture,10,0,0.4509724994985427,92.6014305235811,782,14531.086896044868
364,59981.59889200817,0.22788818624929477,49,tech,20,1,0.347707732226844,27.706755174259808,172,1360.8001824412324
365,70274.8849960996,0.10595156244150478,36,agriculture,9,0,0.35023935388432315,138.86687678708347,246,2797.0685644856626
366,42987.34539193884,0.25736093969415497,10,beauty,15,0,0.5382260892256431,356.8575597973866,439,6375.495525490631
367,54971.28704075822,0.11249389758633915,95,beauty,23,0,0.09502705190469504,406.44688811831287,416,6753.983274372334
368,50057.37343966498,0.030484942968493717,6,agriculture,21,0,0.09083751521116415,154.8757168409975,717,11275.966837059375
369,51910.19757713914,0.07184328920359385,57,services,21,1,0.27574285257290926,72.89585068654003,705,4091.582793565838
370,38704.554952480175,0.2365068134004857,1,tech,1,0,0.30951052662907386,305.5749501154091,674,1591.8093864082712
371,50307.50400875323,0.13908712754443325,71,agriculture,2,0,0.24675775998890126,146.59997836624777,253,1764.198717669127
372,63093.42532395896,0.11161988924565792,58,transport,19,0,0.6691129393062569,110.77041568623707,354,3097.9890078031067
373,117123.94740384092,0.16120127580969512,91,transport,14,0,0.253463691272111,46.30583895256618,450,4334.617777779693
374,82961.48050976986,0.18512479153172814,21,manufacturing,8,0,0.21739120765916786,798.7189898240566,646,2390.463426015107
375,206624.39063426846,0.22821791711317224,92,services,6,0,0.31865153773216953,267.9281263411224,411,3068.0735376541893
376,38758.55764310765,0.25139494609250485,80,beauty,12,0,0.44563303680200284,292.0715501048919,768,306.1634804541316
377,78483.88644903908,0.124816194794764,56,services,15,0,0.19118583852249066,74.42207383112958,233,8111.458143401718
378,53941.97189416617,0.0571766619742573,87,tech,14,0,0.27795200247525287,158.19045745138868,228,3911.469577288854
379,213242.4079084163,0.12105743872137067,20,beauty,21,1,0.44989269603517623,139.04601301427633,535,13397.261780401743
380,38374.799929977875,0.16821963546080204,54,services,1,0,0.4582209649641934,277.4596976140101,379,2981.675772201329
