sme_id,business_name,revenue,profit_margin,debt_ratio,collateral_value,marketing_spend,employee_count,staff_count,age_of_business,sector,previous_funding_received,previous_funding_amount,default_history,loan_applications_count,funding_requested_amount,expected_roi,project_duration_months,business_stage,collateral_offered,business_registration_uploaded,tax_clearance_uploaded,financial_statements_uploaded,tax_registered,tax_paid_last_year,licenses_required,licenses_up_to_date,total_payroll,cost_per_hire,nssf_contribution_percent,nhif_contribution_percent,staff_turnover_rate,bank_balance,m_pesa_balance,pending_invoices,paid_invoices,late_payments,campaign_spend,clicks,impressions,conversions,target_segment,total_customers,active_customers,repeat_customers,channels_used,owner_age,owner_gender,education_level,employment_status,location,eligible_for_funding,default_risk,business_health_score
59,SME_59,57887.31212174495,0.16837929303013474,0.44429807836077617,156845.71054369264,10073.074789658021,1,24,8,agriculture,1,251729.87563030794,0,4,178595.42623449693,0.08743728879431681,15,startup,1,0,1,1,1,1,2,1,71009.99432995082,36495.2695967461,0.10242777940617988,0.04793812256367045,0.09540981165422927,23822.999557191557,30329.700777290556,1,34,46,25433.332851898467,4309,89826,209,low,758,758,758,online,56,male,master,employed,Other,1,medium,49.5
60,SME_60,83843.66503747541,0.1635512937957281,0.26444820449810585,7311.097896977041,11709.721280840646,8,38,15,retail,1,90966.56620309644,0,0,385760.24835721485,0.14591993082944327,7,startup,1,1,1,1,1,1,2,1,433296.0053805764,16023.69891666432,0.051870115860583176,0.03531662173339999,0.11536928002594748,101015.4734452164,21788.596541779672,0,3,13,40029.3740189958,4883,67835,155,high,2517,90,90,physical,53,male,bachelor,employed,Nairobi,1,low,48.2
61,SME_61,41952.9558308344,0.20956285735175806,0.41248503591355656,0.0,26063.387691203287,4,9,21,agriculture,0,0.0,0,2,896601.7139772957,0.27839703262379906,21,growth,0,1,0,1,1,0,3,0,234850.0499310041,43583.994883521926,0.07033501538239276,0.023396726853425136,0.18331725767943755,139184.4058492524,2894.728862913731,4,33,38,7326.510977020923,2099,25158,410,high,351,351,351,online,30,female,bachelor,self-employed,Nairobi,1,medium,41.7
62,SME_62,46305.40975243274,0.14038397481204223,0.3418901757324789,8810.244559314286,8604.992632493108,85,23,23,transport,0,0.0,0,7,221906.8244825238,0.14341925387645865,22,mature,1,1,1,1,1,0,1,1,398652.98673410976,44729.37577490343,0.05953982323798009,0.03774584665351451,0.1367043240351465,84303.62401908229,17519.280910754995,13,6,41,8486.267093871336,3123,35650,168,high,3506,3332,594,physical,21,male,none,self-employed,Eldoret,1,low,41.1
63,SME_63,36008.71177112997,0.17733253949502226,0.1573633905469152,0.0,15271.584634151613,86,0,19,agriculture,1,212301.0426023657,0,7,427868.65752130846,0.2464028539180682,24,growth,0,1,1,1,1,1,1,1,0.0,21023.913790417533,0.06618952889732573,0.04986090036394715,0.2405416598463853,178406.8764181556,16759.74659951154,17,26,24,25653.053258324388,4394,23335,114,high,3366,3366,1511,physical,50,male,master,self-employed,Nairobi,1,low,61.3
64,SME_64,35422.99095357202,0.14277447729472525,0.34777815071983115,107146.41668376104,16073.123897390224,53,24,15,manufacturing,0,0.0,0,8,325377.22699315514,0.14419406396827333,33,growth,1,1,0,1,1,1,3,1,80381.8911704671,13767.141033375778,0.08628639022439877,0.04649193563039551,0.10181606547697111,108182.60674505978,28750.980157867132,3,2,28,17686.35768802846,4703,75869,302,low,1469,1065,1065,mobile,44,female,master,self-employed,Mombasa,1,medium,48.7
65,SME_65,75623.0019021059,0.168575364457974,0.1512455004839534,3905.365112192758,7981.496662638205,58,27,8,retail,0,0.0,0,0,791635.6463003113,0.08158022033634021,6,growth,1,0,0,1,1,1,3,1,227418.3945580209,27446.5388644352,0.05764712915664564,0.04340487928519969,0.1404120818593675,28813.340370941627,38439.288616442565,13,32,39,8689.445151041897,4745,65081,288,high,2091,2091,1512,mobile,38,male,phd,employed,Nairobi,1,low,58.2
66,SME_66,109162.83923499231,0.10920689396718924,0.2050679587672812,0.0,10259.141669758037,37,35,8,retail,1,128199.33130360438,0,3,69123.90367439983,0.3194406323420924,5,startup,0,1,0,1,1,0,3,1,448759.58479492733,41711.376653788415,0.06608838918116766,0.0420378820116389,0.1313191060419514,108434.66505881211,35843.95167343945,14,11,31,34531.63309703245,4417,98334,299,low,3971,673,673,online,51,male,phd,employed,Nairobi,1,low,56.1
67,SME_67,48364.89640998142,0.0,0.3283992460938561,851.0462649335419,39427.592100412825,49,17,19,services,1,400113.7489313064,0,5,212612.5276251726,0.0,27,startup,1,1,1,1,1,1,3,0,53497.58121040978,35820.13881963451,0.0895435876401886,0.042666666893390215,0.139212865893562,117600.6763468239,43626.07088235218,7,18,10,24803.751751959084,4708,57644,49,low,4894,1817,1084,online,55,female,phd,self-employed,Mombasa,1,medium,43.1
68,SME_68,85394.78778962928,0.1406004586469587,0.3445866410070186,15457.201456371495,8359.79272736342,67,5,9,transport,1,51264.59249463664,0,6,226428.7115076985,0.3784982756680821,6,startup,1,1,1,1,1,1,2,1,452886.5416432169,6158.401537376361,0.08556763518761765,0.022721258732158998,0.10092664476268641,190957.83572497807,3295.463626948828,1,16,27,10111.911630839559,4110,93679,265,high,1445,257,257,mobile,26,male,phd,self-employed,Kisumu,1,low,50.8
69,SME_69,58772.167165366576,0.24959236952699582,0.12161513023843062,10946.56644320406,1422.8695921961244,19,1,24,transport,0,0.0,0,4,993103.5443069666,0.2997944363439297,9,growth,1,1,0,1,0,1,2,1,345527.5074705326,5321.7748759357555,0.1100313710583288,0.03560537226533667,0.05773226875054746,87287.71481001914,30645.167531502168,16,17,4,13220.264334439375,1329,12597,407,medium,4328,3634,2615,mobile,33,female,master,self-employed,Mombasa,1,low,70.5
70,SME_70,40002.03907393318,0.21483507815691147,0.4580978656774314,1413.7039343408778,31467.747131446922,1,2,17,manufacturing,0,0.0,0,6,579359.5176069775,0.2182713154794017,9,growth,1,1,0,1,1,1,3,0,498035.1301709934,10121.158765897944,0.06054058063162402,0.04068739682067034,0.17845567281540212,179141.3650142062,10261.356469070675,16,2,34,36152.63299114028,4155,8520,121,medium,738,738,738,online,20,female,none,self-employed,Other,0,low,54.1
71,SME_71,58765.05688971258,0.21757782392138195,0.3858009417450709,7077.507082440665,48799.1559696225,29,45,8,services,0,0.0,0,9,156179.09909584787,0.15541206637731722,27,startup,1,1,1,1,1,0,4,1,462252.94451594044,20154.82127407827,0.07589193149823473,0.022181667451455014,0.22459198700924127,67394.19106311747,48654.393033049644,19,12,24,16373.661110901023,2336,91233,289,medium,3304,1094,112,mobile,52,male,phd,self-employed,Other,0,low,49.6
72,SME_72,125106.20585832927,0.23652915052643525,0.19429073465836744,310.1841172168806,16560.690731156068,87,7,12,manufacturing,0,0.0,0,7,286755.15649103414,0.16320618730597009,17,growth,1,1,1,0,1,1,3,0,441028.57118540234,29159.69945686605,0.11470517947397851,0.04744273149574473,0.12686049461468266,93199.2213948879,21046.472135298463,5,31,40,10225.924530080754,1701,3541,362,low,1909,1430,1430,online,53,male,phd,self-employed,Other,1,low,55.3
73,SME_73,49071.27460498241,0.1562060313673006,0.0693622805326237,3934.1725634259165,5932.785159812614,33,30,15,services,0,0.0,0,9,184465.65224046577,0.22024628184192535,9,mature,1,1,1,1,0,1,4,1,66879.4103647471,41791.32245236263,0.10570587785049176,0.023830629578482466,0.16435886691068824,136677.78177832317,31568.913204040007,5,4,6,48280.052955616746,4563,33178,346,low,858,858,858,physical,35,male,master,self-employed,Kisumu,0,low,65.8
74,SME_74,127692.39915117646,0.16381209951839168,0.27826431313778527,5878.9563175037665,28519.36626837654,52,47,4,retail,1,356381.4418211032,0,5,142112.47822705904,0.21847735682862562,6,startup,1,0,1,1,1,0,4,1,176111.5621537686,11425.674290535368,0.09181501318931957,0.02264587355134051,0.14171961481230128,177673.57828957905,18227.540067519225,18,24,32,4402.234378732267,4287,8243,19,medium,3304,1178,1178,mobile,50,female,highschool,self-employed,Kisumu,1,low,56.4
75,SME_75,30694.43903664272,0.10676436731959549,0.23310844292082597,38599.50433617865,45317.71055478231,41,18,6,manufacturing,0,0.0,0,3,801238.3878397347,0.10408245704066658,21,growth,1,1,1,1,0,0,1,1,218634.68609996888,11861.555751678326,0.1038294771169565,0.023703295455294347,0.1413495345984346,155952.82849425665,11788.638989268013,0,21,41,7345.701694383405,2399,35382,232,high,3067,3067,348,online,21,male,none,employed,Other,0,low,47.2
76,SME_76,76060.39782668726,0.1278749000781065,0.31697106855795343,938.0204926167441,39203.08899142394,23,49,16,beauty,0,0.0,0,0,505837.57608714775,0.20677819571715272,29,growth,1,1,1,1,1,1,4,0,364920.16475852625,43863.36780486064,0.08138665469136033,0.03269707153985124,0.11943071386148565,35314.876202045416,34705.908437842256,5,7,26,35863.92739945748,4707,33818,280,low,507,507,507,physical,31,female,none,employed,Nairobi,1,low,39.7
77,SME_77,51670.02679706614,0.19310398048397992,0.245532500826665,0.0,31125.7934206358,5,5,5,tech,0,0.0,0,4,638585.9341118057,0.22587101605581272,7,growth,0,1,1,1,1,1,4,0,341888.3562539324,46581.12159623969,0.11374810236816466,0.03629527291423967,0.18478184271846304,42771.02545671352,47023.70113851393,4,15,43,21285.56424681004,4030,93024,54,high,768,768,768,mobile,38,female,none,self-employed,Eldoret,1,low,67.5
78,SME_78,44471.76096526623,0.23427191060181712,0.0,0.0,15752.824830379968,71,13,23,services,0,0.0,0,9,344626.2220521561,0.1699346068676278,15,growth,0,1,1,0,1,1,4,1,127263.12501268843,29808.023097004356,0.09197595074003545,0.022842169154489476,0.16252349561701573,18302.296594067826,3914.5150063977426,3,31,46,37646.56518022263,4410,95596,240,low,2780,1797,1001,online,34,male,highschool,employed,Eldoret,1,low,53.6
79,SME_79,51776.22155716479,0.14023876070233002,0.24174795925482623,401.4757967600724,27094.008663810997,57,2,13,services,0,0.0,0,9,562621.1843459829,0.4239185565056697,16,growth,1,1,1,1,1,1,2,1,381576.08976085373,40320.16713961913,0.09869450333861743,0.04357953745118005,0.11702561285885899,126188.38720770259,41436.78226959625,12,4,20,27638.903265728743,4312,58028,217,medium,1566,1566,1566,online,35,male,phd,self-employed,Kisumu,1,low,54.2
80,SME_80,32017.235043928777,0.11848675146040119,0.25415713333975304,0.0,4562.2420652127685,6,47,15,tech,0,0.0,0,9,272417.65187322313,0.18660261753487137,32,growth,0,1,1,0,0,1,1,1,120032.59676035994,20420.200306455547,0.09563902568290586,0.02600482782772716,0.1888965048942356,90864.77575320235,17738.04662935255,19,35,26,2010.7746524063775,4104,2474,426,medium,2562,2562,1830,online,35,male,phd,employed,Kisumu,0,low,64.2
81,SME_81,45733.19294105995,0.15003695711996182,0.3950491537161088,30423.144882457702,33947.2712140335,49,0,17,tech,1,302634.2201511367,0,3,321875.54942967015,0.02366484481886616,12,growth,1,1,0,0,0,1,1,1,0.0,47582.009647585735,0.09709351730996724,0.03681393248686002,0.22148455961970864,175788.07373786683,6925.248694639941,16,24,24,34207.396822123184,1468,70185,436,high,1155,1155,1155,online,47,male,none,self-employed,Eldoret,1,medium,44.7
82,SME_82,58638.674583933156,0.19208447242503804,0.19527004880834253,4819.0151812372615,36254.80094488254,22,43,22,tech,0,0.0,0,4,659193.1854793984,0.09897028754148166,34,growth,1,1,1,1,1,0,4,1,310432.78182823583,45719.62033949637,0.09487441286182752,0.03473368997332162,0.20882996781160562,197934.68817479795,35950.43159777626,12,15,21,40288.16823101918,2128,61171,212,high,362,362,362,mobile,30,male,highschool,self-employed,Nairobi,1,medium,55.3
83,SME_83,119507.85065971644,0.048930162870652064,0.5518012010058849,18619.085178985708,48251.58114549594,77,29,20,services,0,0.0,0,3,167343.12340084565,0.27035278467265034,3,startup,1,0,1,1,1,0,2,1,441807.0815924118,43232.222550265935,0.05516350766527782,0.04716906737276166,0.14248276014090483,176318.69670910612,5041.0051719925505,15,23,10,27633.743527843897,3688,92933,177,low,1889,1568,1568,physical,25,male,highschool,self-employed,Nairobi,1,medium,47.6
84,SME_84,41463.76331018179,0.0,0.013253917402236415,0.0,13019.867937253583,76,45,22,manufacturing,0,0.0,0,8,624877.4219841126,0.12775740022787846,26,growth,0,1,1,0,1,1,3,1,334094.91602660506,5584.171512438046,0.09226944186993263,0.04679910469452638,0.10775497026799229,14091.517670215148,36659.09256230044,12,13,5,15377.964641087794,428,84271,54,low,4963,3579,1587,online,46,female,master,employed,Kisumu,0,low,43.1
85,SME_85,38373.00696545176,0.11146242053558914,0.49667512467039365,2584.6167802023388,922.8209521511321,4,18,5,agriculture,0,0.0,0,2,855190.1200946647,0.10062093886624544,31,startup,1,1,1,1,1,1,2,1,479679.6763268912,28548.413795541062,0.10483795984462532,0.027152363162111906,0.10665001708813855,189149.95785323784,22354.076674181946,0,12,2,776.0922835223561,3138,7609,396,low,3062,536,536,online,36,male,master,employed,Nairobi,0,medium,29.1
86,SME_86,41668.05549674503,0.06455013018600889,0.2663521543682843,0.0,27280.42322135753,72,18,19,manufacturing,0,0.0,0,2,138014.76165715366,0.3395361071783296,9,growth,0,1,0,1,1,1,1,1,497522.118972171,6199.781100904773,0.05002770924663229,0.03615275276037711,0.12613693646913113,25082.841652204384,9072.16099263195,9,22,29,45334.12119649009,369,19994,176,low,4025,84,84,mobile,58,female,phd,self-employed,Eldoret,1,medium,44.8
87,SME_87,80653.76599462426,0.11443018616468822,0.4289377308515334,0.0,35339.525219840725,64,8,7,agriculture,0,0.0,0,9,899512.0549585794,0.21697877718996944,33,startup,0,1,1,1,1,0,4,1,278970.1038733731,35485.04992296969,0.11241730446323145,0.04956200409391946,0.12946183100415753,92204.96976110844,8702.418965636449,17,24,27,35348.986652579515,360,93343,480,high,2793,676,676,physical,30,male,phd,self-employed,Kisumu,1,medium,46.9
88,SME_88,57815.31617273892,0.139655377682777,0.31197022260880997,292.4511562464732,39520.3737941494,37,6,3,transport,0,0.0,0,6,97856.76669291708,0.13987814221350592,19,growth,1,1,1,1,1,1,2,1,73165.9125618657,13254.963363205585,0.1166563601391361,0.029955417479685605,0.19350340300521623,62979.37179512045,37661.9164159603,16,26,36,2239.8440205903034,3151,24229,123,medium,671,671,671,mobile,32,male,phd,employed,Mombasa,1,low,50.6
89,SME_89,41323.5925890911,0.11827261136838906,0.47093333040382035,4431.006975336732,9686.94665124053,31,45,13,retail,1,74300.22637087226,0,1,361931.0424167556,0.0,32,growth,1,0,1,1,1,1,4,1,62743.504963244864,33776.59824335198,0.058973322588560154,0.022210078151813407,0.05652345861206601,35506.77165157253,41585.502620811116,16,7,16,42029.59080293601,1553,69973,137,high,3084,1701,1701,mobile,32,male,none,employed,Kisumu,0,low,55.0
90,SME_90,63615.00992829485,0.2516727274129522,0.2418957053170783,0.0,13087.643451851183,37,36,14,tech,0,0.0,0,8,618299.1289332347,0.2620338576744101,27,growth,0,1,1,0,1,1,3,1,435041.67297833227,9408.136739656453,0.0874536542862819,0.04154097335627922,0.14689298458790284,38391.29868793071,34595.6349648699,9,17,22,2653.0575724343253,4749,9715,347,high,4261,2415,2069,mobile,27,female,none,employed,Other,1,low,49.3
91,SME_91,51896.604980424636,0.1728721335221624,0.13520693622332816,9118.322102170512,25629.546263364817,45,49,16,transport,0,0.0,0,7,568226.4649161662,0.20154825145498134,30,startup,1,1,0,1,1,1,2,1,274932.55395634664,39047.7267325133,0.05774175429020857,0.03509581445264616,0.12420814311077319,72437.62199456056,36321.41515262998,19,36,33,35573.80584659373,4745,60084,480,medium,1694,1694,607,mobile,44,female,master,employed,Nairobi,1,low,55.3
92,SME_92,83467.87399658852,0.171033205172758,0.5130756430906595,0.0,16530.040498500093,90,40,13,agriculture,0,0.0,0,5,114463.25104454478,0.3300742004345744,9,growth,0,1,1,1,1,1,3,1,215057.1590739564,37690.15953930667,0.06981055000565155,0.04818898689387259,0.11389522458787446,9951.845674135422,42559.116935942126,1,5,20,34703.35938081105,2437,88012,266,high,3400,1957,1662,online,56,female,phd,self-employed,Nairobi,0,medium,58.1
93,SME_93,39403.89914311281,0.19355450008303815,0.2829779031176788,0.0,43025.57432937225,8,6,2,agriculture,0,0.0,0,8,802934.904430136,0.09053948570624229,22,growth,0,0,1,1,1,1,3,1,178005.24085437006,5207.444757099396,0.09350447838187417,0.037255994145952376,0.17591661350897597,17608.00467884253,21999.120017657755,9,5,4,45807.40556187699,770,17690,377,high,3674,956,956,online,33,male,phd,employed,Eldoret,1,low,50.0
94,SME_94,44040.197191994215,0.07028168175534615,0.33323377104363155,806.9086420534785,23688.007686936013,40,8,14,tech,0,0.0,0,2,973690.2272823477,0.16267563424139037,16,mature,1,1,1,0,1,1,1,1,176805.33832364943,40642.39263146804,0.07119968140858729,0.03534489295497328,0.11683370421945162,144284.5796474529,9216.470851262588,19,24,49,8271.484682584685,3669,12011,118,low,136,136,136,mobile,40,female,master,self-employed,Kisumu,0,medium,61.9
95,SME_95,43113.607674556144,0.2227378251194188,0.4852127871067192,3321.6929453188413,39978.93220510015,97,3,20,retail,0,0.0,0,3,197603.7234000947,0.2298619467078258,32,growth,1,1,0,1,1,1,1,0,82768.94853302097,12370.429592250433,0.07558851070349681,0.04744540626143795,0.143050514944605,127115.37141102263,19486.232887759103,5,19,43,28363.56250252004,4481,33063,205,high,3214,2312,2312,physical,39,male,none,employed,Eldoret,1,medium,45.7
96,SME_96,33961.93831078962,0.1446964999425178,0.14520671368583477,9021.409333260945,29030.988024117687,93,24,7,retail,0,0.0,0,6,897228.3504191536,0.325594596543832,3,mature,1,1,1,1,1,1,4,1,186346.7748595467,9918.056178504812,0.10222944210886095,0.031411505035574806,0.19323788306648043,24374.763056592907,48985.01210897697,2,22,14,27235.193326367153,2891,8285,83,high,1298,1298,1298,physical,39,male,none,self-employed,Kisumu,1,medium,48.5
97,SME_97,56896.457173690476,0.1969336432068849,0.3893236346458886,0.0,38654.5070808556,5,48,5,services,0,0.0,0,0,565673.2532695156,0.22584695632726362,27,startup,0,1,1,1,0,1,3,1,340162.78038774594,27511.124275970837,0.09024882107022607,0.037923390345469446,0.13563302051406126,89307.1644874357,22975.957710555456,9,16,45,1748.9609202135991,2995,44492,355,high,3436,2289,485,mobile,46,female,master,self-employed,Kisumu,0,medium,49.7
98,SME_98,55941.9094660039,0.07496999368718911,0.21151578653056635,3398.91190186587,16633.64932651619,28,11,14,transport,0,0.0,0,0,937215.0958204209,0.12925599197774523,10,growth,1,1,1,1,1,1,3,1,223344.4763446533,31554.104840299337,0.08626313470410571,0.045371172074495335,0.21251521320660122,123503.3195261376,46270.61454712335,18,31,1,31915.388408229646,140,5504,232,high,2352,2352,1888,online,52,female,highschool,self-employed,Mombasa,1,medium,52.5
99,SME_99,49901.92068134468,0.04123688637887549,0.2801745966533442,4228.338593082862,41570.83109651556,81,5,9,services,0,0.0,0,0,192564.2392484259,0.3297766359224592,22,startup,1,0,0,1,1,1,1,0,476518.01532418764,9639.761419502918,0.07269214558213515,0.037927603348077626,0.11002601006728893,24040.4807597769,35433.97544978041,16,15,23,12701.467360549845,543,27881,19,high,3111,2657,2657,online,50,male,bachelor,employed,Nairobi,0,low,43.4
100,SME_100,45488.339792800936,0.207252276061752,0.3108418448076433,1015.2628511221255,13728.615777551078,87,17,10,services,0,0.0,0,7,796180.965315836,0.16877168658701452,32,growth,1,0,1,0,1,1,3,0,350676.6924296278,18713.685806208152,0.09929057203237365,0.028933875293571824,0.007074907188648616,194539.36740895562,37149.482989838296,11,36,9,16624.578349012674,1445,10394,71,low,3395,1060,541,physical,35,male,bachelor,self-employed,Other,1,low,55.4
