sme_id,business_name,revenue,profit_margin,debt_ratio,collateral_value,marketing_spend,employee_count,staff_count,age_of_business,sector,previous_funding_received,previous_funding_amount,default_history,loan_applications_count,funding_requested_amount,expected_roi,project_duration_months,business_stage,collateral_offered,business_registration_uploaded,tax_clearance_uploaded,financial_statements_uploaded,tax_registered,tax_paid_last_year,licenses_required,licenses_up_to_date,total_payroll,cost_per_hire,nssf_contribution_percent,nhif_contribution_percent,staff_turnover_rate,bank_balance,m_pesa_balance,pending_invoices,paid_invoices,late_payments,campaign_spend,clicks,impressions,conversions,target_segment,total_customers,active_customers,repeat_customers,channels_used,owner_age,owner_gender,education_level,employment_status,location,eligible_for_funding,default_risk,business_health_score,probability_score,liquidity_months,liquidity_score,debt_management_score,revenue_stability_score,financial_health_score,revenue_per_employee,employee_productivity_score,payroll_ratio,payroll_efficiency_score,invoice_completion_rate,invoice_mgmt_score,staff_retention_score,operational_efficiency_score,documentation_score,tax_compliance_score,license_compliance_score,compliance_health_score,customer_growth_rate,customer_retention_rate,market_expansion_score,marketing_roi,marketing_conversion,market_effectiveness_score,maturity_score,funding_track_score,growth_potential_score,comprehensive_health_score,health_category,liquidity_risk,debt_risk,profitability_risk,compliance_risk,growth_stagnation_risk,total_risk_flags
31,SME_31,40481.57679392344,0.2064985817646117,0.4293335267830465,257.01014566482974,25944.47658255407,86,10,2,agriculture,0,0.0,0,2,435397.2485657752,0.2342275141460576,9,growth,1,0,1,0,0,1,2,0,307664.94212836487,22844.21238655611,0.1115491772641961,0.024122730519703,0.0993666434842961,195105.55976610875,31732.378180226413,8,28,20,13259.30730737798,3510,9923,73,low,4716,2914,300,online,54,male,bachelor,employed,Kisumu,1,medium,50.9,6.19495745293835,67.24182877591421,25.0,14.266661830423837,15.357559383020538,60.819178666382726,470.71600923166795,0.28242960553900076,7.600122487683025,0.0,0.7777777777777778,19.444444444444446,18.012667130314078,37.73954118029752,10,15,0,25,0.6178965224766751,0.1029512697323267,10.812716883135028,1.5603158022908274,0.020797720797720798,9.713271923496544,5.0,10,35.525988806631574,42.8,At Risk,0,0,0,1,1,2
32,SME_32,160518.9011037012,0.0818517660206871,0.0875659416311031,1576.1697574128762,6995.948861349704,10,31,3,manufacturing,0,0.0,0,3,662298.9807502948,0.3239255329463499,28,growth,1,1,1,1,1,1,2,1,340856.1006336221,29853.0278937122,0.0741756018970175,0.0202193188738035,0.1485406732904996,147788.9023926163,41459.34380305476,18,22,4,10900.391749494742,2934,68978,384,high,353,353,223,physical,38,female,master,self-employed,Kisumu,1,low,54.6,2.4555529806206127,14.147735492413542,25.0,22.810851459222423,17.35176168901519,67.61816612885823,16051.890110370121,9.631134066222073,2.12346395527226,0.0,0.55,13.750000000000002,17.029186534190007,40.41032060041208,30,35,30,95,1.0,0.6317280453257791,24.475920679886684,22.944550379794066,0.130879345603272,25.0,7.5,10,66.97592067988668,66.2,Stable,0,0,0,0,0,0
33,SME_33,49520.09917899211,0.1833450438549353,0.1273269395170696,6334.394728780996,25657.07507566385,33,39,18,transport,1,456011.3276483992,0,5,287699.79495862254,0.0818505744428782,3,startup,1,1,1,0,1,0,4,1,65363.50255120608,29558.905996579244,0.0844853761773302,0.0313600296711845,0.1555483402223879,187185.72022592768,28256.612068791263,11,44,12,16740.142765235854,2648,32509,45,low,1978,1978,1978,physical,46,female,master,employed,Other,1,low,67.2,5.500351315648059,52.20724575271836,25.0,21.81682651207326,15.649299786584617,67.96647761430594,1500.609066030064,0.9003654396180384,1.31993884573913,0.0,0.8,20.0,16.889033195552244,37.789398635170286,20,20,30,70,1.0,1.0,30.0,1.9300757796029027,0.016993957703927493,11.005192225961173,25.0,20,86.00519222596117,64.4,Stable,0,0,0,0,0,0
34,SME_34,36348.25073832687,0.1853829111416639,0.0,0.0,12120.940694360545,7,19,21,transport,0,0.0,0,8,69957.22819930245,0.0893317975174941,28,startup,0,0,1,1,1,1,1,1,80359.08986088328,31241.806594618636,0.0629219584724189,0.0430194583420511,0.1600317787154207,162723.35917351893,16703.42706990103,10,36,1,26326.036532759583,3266,89253,357,high,2499,100,100,online,30,female,master,employed,Mombasa,0,low,51.5,5.561487334249916,59.23590244882714,25.0,25.0,15.20165044380196,70.76313777805188,5192.60724833241,3.115564348999446,2.210810375426123,0.0,0.782608695652174,19.565217391304348,16.799364425691586,39.48014616599538,20,35,30,85,0.040016006402561026,1.0,15.600240096038416,2.9987978371380413,0.10930802204531537,15.499558083009624,25.0,10,66.09979817904804,64.9,Stable,0,0,0,0,0,0
35,SME_35,76090.51473150012,0.2242146935249215,0.1785928768375869,0.0,9216.567449409562,3,32,2,manufacturing,1,385244.003135135,0,9,385813.0393412652,0.1768518930428905,34,growth,0,0,1,1,0,1,3,1,88350.9822218582,41901.95451634072,0.0715327334337777,0.0334854755458478,0.1081732712015265,146386.5994830888,31892.999011088446,0,31,24,19341.8615401656,4125,86711,277,low,1927,1927,1881,mobile,47,female,master,employed,Mombasa,0,low,65.8,6.726440805747645,28.115924691523634,25.0,20.53517807906033,16.271119587456578,68.53273847226455,25363.50491050004,15.218102946300023,1.1611300374773579,0.0,1.0,25.0,17.83653457596947,58.05463752226949,20,15,30,65,1.0,0.9761286974571873,29.64193046185781,8.255840924418633,0.06715151515151516,23.259820762586294,5.0,20,77.9017512244441,67.1,Stable,0,0,0,0,0,0
36,SME_36,35271.40609668176,0.3431762027237754,0.4435054779578488,3307.6913331102182,3241.710939309561,14,39,21,manufacturing,1,290511.8816899673,0,1,858517.0238358942,0.2067600296232449,14,startup,1,1,1,1,0,1,3,0,433524.85019047104,45554.06335480801,0.0566455474896113,0.0371234885562826,0.13084295839883,166834.36176538633,49559.15819183849,10,0,5,41475.05491079167,989,5517,287,high,798,798,798,mobile,29,male,bachelor,employed,Other,1,low,42.4,10.295286081713261,73.62117156228118,25.0,13.91236305105378,15.158115855975451,64.36576498874248,2519.386149762983,1.51163168985779,12.291113345528231,0.0,0.0,0.0,17.3831408320234,18.89477252188119,30,15,0,45,1.0,1.0,30.0,10.88049081396322,0.2901921132457027,25.0,25.0,20,100.0,56.3,At Risk,0,0,0,1,0,1
37,SME_37,54581.704105298246,0.1774691177025137,0.3775419773622556,0.0,38132.62793780705,44,7,9,transport,1,218470.06711039032,1,1,508384.4806348461,0.1358395048943385,8,mature,0,1,1,1,1,1,2,1,467000.2280047796,14393.609031705377,0.063834642151637,0.0376961198883034,0.1656882836718402,140051.13206678015,29128.046631555608,7,48,28,44724.5215218494,4668,91983,214,medium,3324,153,153,mobile,54,male,master,self-employed,Other,1,high,57.0,5.324073531075411,37.194700635646925,25.0,15.56145056594361,15.790182348526365,61.67570644554539,1240.4932751204146,0.7442959650722488,8.555984750931364,0.0,0.8727272727272727,21.818181818181817,16.686234326563195,39.24871210981726,30,35,30,95,0.046028880866425995,1.0,15.690433212996389,1.4313648719495298,0.04584404455869751,9.572188422091436,22.5,10,57.762621635087825,62.0,Stable,0,0,0,0,0,0
38,SME_38,32097.10432031505,0.114372546200475,0.2667730105571814,0.0,21372.096042828,46,34,2,transport,0,0.0,0,1,965488.0825905016,0.3971282539514267,22,mature,0,1,1,1,1,1,2,1,246975.20264019628,43720.12768884678,0.0742347929151646,0.0226862163376272,0.1613325785720341,115636.51212739784,16445.60443856341,19,33,22,48333.3837384667,1323,11957,157,medium,3276,3258,251,online,37,male,highschool,self-employed,Eldoret,1,low,42.3,3.43117638601425,49.38094673507225,25.0,18.330674736070467,15.021596860017734,61.78344798210246,697.7631373981533,0.41865788243889196,7.694625663906995,0.0,0.6346153846153846,15.865384615384615,16.773348428559316,33.05739092638282,30,35,30,95,0.9945054945054945,0.07704112952731737,16.07319936049218,1.5018229497001594,0.11866969009826153,10.950241811791276,5.0,10,42.023441172283455,57.3,At Risk,0,0,0,0,0,0
39,SME_39,34652.85245521256,0.1482097981465603,0.296654957442292,10202.097317098363,31332.18416558792,61,4,7,transport,1,483253.9679763998,0,4,513549.10046695714,0.2538626583163229,21,startup,1,0,1,0,1,1,3,1,443658.3320520084,29646.82072883502,0.0796990275869819,0.0252337148755121,0.2128488483114271,148497.79784781387,12937.1618014509,3,43,34,40912.55728942223,1591,5220,86,high,465,465,465,online,24,male,bachelor,self-employed,Nairobi,1,low,47.2,4.446293944396809,55.90360904040892,25.0,17.5836260639427,15.13250397793749,62.16242398627699,568.0795484461075,0.34084772906766453,12.802938304297438,0.0,0.9347826086956522,23.369565217391305,15.743023033771458,39.453435980230424,10,35,30,75,1.0,1.0,30.0,1.1059826621749442,0.05405405405405406,8.258632621734803,17.5,20,75.7586326217348,61.8,Stable,0,0,0,0,0,0
40,SME_40,54278.81503318624,0.0261646866577617,0.1966671686136891,10157.41546705276,36379.667165237166,36,34,7,tech,1,122311.0434697186,0,5,290380.84058341087,0.1195687735551114,18,growth,1,1,1,1,1,1,2,1,264294.5800262208,46601.12881895538,0.0994814256118588,0.0474564267763386,0.139904343146389,49745.606460822426,49913.10795153404,3,27,9,30405.622703718374,78,30367,298,low,271,271,271,online,25,male,phd,self-employed,Other,0,low,43.7,0.784940599732851,22.03262123937484,25.0,20.083320784657772,15.782126721202193,61.65038810559281,1507.7448620329512,0.9046469172197708,4.86920320321345,0.0,0.9,22.5,17.20191313707222,40.60656005429199,30,35,30,95,1.0,1.0,30.0,1.4920096653619945,3.8205128205128207,25.0,17.5,20,92.5,69.2,Stable,0,0,1,0,0,1
41,SME_41,72308.75709542117,0.1013700808237659,0.3307138323602676,12470.58129712227,33965.83326567768,13,46,14,services,0,0.0,0,2,209447.7173003103,0.0633992083829739,6,growth,1,1,1,1,1,0,2,0,230506.83244695584,46227.04587374566,0.0820914244884785,0.033761330551652,0.0912047562603453,100618.07354379512,42670.67376860268,10,49,19,30680.759933566293,4941,20638,110,high,3463,1180,744,physical,41,male,master,self-employed,Eldoret,1,low,64.1,3.041102424712977,23.779484488714242,25.0,16.73215419099331,16.19732183641413,60.97057845212042,5562.212084263167,3.3373272505579,3.1878135056694576,0.0,0.8305084745762712,20.76271186440678,18.175904874793094,42.27594398975778,30,20,0,50,0.34074501876985275,0.6305084745762712,14.56880240019186,2.1288674571834765,0.022262699858328273,11.740651540958975,25.0,10,61.309453941150835,54.2,At Risk,0,0,0,0,0,0
42,SME_42,53647.41542156937,0.1213502293320827,0.4148817419220922,18540.63932932264,23525.035954484112,16,13,5,tech,0,0.0,0,2,700634.0068498648,0.1936997449043395,34,growth,1,1,1,0,1,1,4,0,289060.231492187,22524.498098089764,0.0534334399581959,0.0325583780641294,0.1268163003250037,190521.1095878608,14694.791004822044,18,6,24,9324.571694643058,2865,9412,11,low,3980,2808,2200,online,49,female,bachelor,employed,Nairobi,1,medium,54.0,3.6405068799624805,45.90325158743975,25.0,14.627956451947693,15.765188522268614,59.033651854178785,3352.9634638480857,2.0117780783088515,5.38814832402845,0.0,0.25,6.25,17.463673993499928,25.72545207180878,20,35,0,55,0.7055276381909548,0.7834757834757835,22.335051325001075,2.2804392531159396,0.0038394415357766143,11.93736494366326,12.5,10,56.77241626866434,49.4,At Risk,0,0,0,0,0,0
43,SME_43,47546.31147989132,0.1133138121445785,0.057616981888429,0.0,19394.92644758649,80,20,8,agriculture,0,0.0,0,1,545653.6600618877,0.2438838301934468,20,growth,0,1,1,1,1,1,3,1,405583.52823679394,34334.45333385842,0.1029021765043377,0.0425295948027292,0.0977023897500272,162679.42304456464,13859.858495353194,3,36,35,13160.612964959346,3209,60048,338,low,2812,2812,1942,mobile,37,male,highschool,self-employed,Kisumu,1,low,52.9,3.399414364337355,44.555956341113344,25.0,23.559575452789275,15.590418755446683,67.54940857257331,594.3288934986415,0.3565973360991849,8.530283750997734,0.0,0.9230769230769231,23.076923076923077,18.045952204999455,41.47947261802172,30,35,30,95,1.0,0.6906116642958748,25.35917496443812,2.4514819176232554,0.10532876285447179,13.967968244385778,20.0,10,69.3271432088239,66.9,Stable,0,0,0,0,0,0
44,SME_44,44439.76739133272,0.1606648410423605,0.3449471531756022,0.0,18797.995482033188,5,46,23,tech,0,0.0,0,5,611918.9504155327,0.3840454521257899,7,startup,0,1,1,1,1,1,2,1,150694.6269941695,44213.5034411904,0.0872957780818524,0.0213557958406079,0.2289326820394597,185628.56212887572,40379.83949049826,5,28,9,49862.97261907352,3856,39939,454,medium,4876,3808,991,online,20,female,none,employed,Other,1,medium,42.7,4.819945231270815,61.02869071185644,25.0,16.376321170609945,15.492604043991822,61.68887044587258,8887.953478266545,5.3327720869599275,3.390985953350424,0.0,0.8484848484848485,21.21212121212121,15.421346359210805,41.96623965829194,30,35,30,95,0.7809680065627563,0.2602415966386555,15.618144048021176,2.364069479312702,0.11773858921161826,13.897592794938861,25.0,10,64.51573684296004,64.0,Stable,0,0,0,0,0,0
45,SME_45,33890.92229083391,0.0924306047332459,0.4398652306432,3513.4627552863217,32002.439846502817,89,23,22,agriculture,1,290897.18942949874,0,0,760024.2535474485,0.2075814767657324,8,growth,1,1,1,0,1,1,1,1,185779.3182591456,22311.89928552098,0.1157585921413448,0.0452234404654531,0.1902731011972028,193652.4442233993,49621.98206899386,8,18,26,13064.919697577294,1716,55914,410,medium,1057,1057,1057,online,23,male,bachelor,self-employed,Mombasa,1,medium,53.7,2.7729181419973767,86.13790709078064,25.0,14.003369233919999,15.10031958021284,56.87660695613022,380.7968796722911,0.22847812780337465,5.481683757818276,0.0,0.6923076923076923,17.307692307692307,16.194537976055944,33.730708411551625,20,35,30,85,1.0,1.0,30.0,1.059010577111903,0.23892773892773891,10.806171734381037,25.0,20,85.80617173438104,62.5,Stable,0,0,0,0,0,0
46,SME_46,39223.86280975429,0.228472146712713,0.2377349566554945,0.0,24739.71774709367,38,16,18,agriculture,1,375350.8135363596,0,8,731385.3949795951,0.1757111037173943,16,growth,0,1,1,0,1,1,2,1,431993.50733553816,6972.141764352226,0.0944668045149286,0.0401130595553212,0.1679761599442942,119497.26642737477,23814.55728726678,10,47,6,23343.676913774478,1992,92375,409,low,4578,3934,145,physical,43,male,phd,self-employed,Mombasa,1,medium,27.8,6.854164401381389,43.84427645275235,25.0,19.056626083612638,15.311870336031818,66.22266082102584,1032.2069160461656,0.6193241496276993,11.013538096204766,0.0,0.8245614035087719,20.614035087719298,16.64047680111412,37.873836038461114,20,35,30,85,0.8593272171253823,0.036858159633960344,13.44278065139014,1.5854612090051903,0.20532128514056225,12.578858371668744,25.0,20,71.02163902305888,63.9,Stable,0,0,0,0,0,0
47,SME_47,42191.65136718391,0.1500144945442738,0.4051050918180875,2989.8104422484344,42456.61239942553,50,17,6,retail,1,388785.6303658015,0,9,62496.034164862445,0.1023427521185675,20,growth,1,1,1,0,1,1,4,1,462189.39836561744,21191.353077403382,0.0873752262802099,0.0243477189752467,0.1699077750636565,43254.2833174461,12136.013046082286,11,43,49,19265.503391557304,2768,35845,145,high,706,606,471,physical,36,female,none,employed,Kisumu,1,low,50.8,4.500434836328213,15.753911848051587,25.0,14.872372704547812,15.417454941077207,59.790262481953235,843.8330273436783,0.5062998164062069,10.954522598399691,0.0,0.7962962962962963,19.90740740740741,16.60184449872687,37.015551722540486,20,35,30,85,0.8583569405099151,0.7772277227722773,24.533769949232884,0.9937592516861943,0.05238439306358381,7.685985174797997,15.0,20,67.21975512403088,60.6,Stable,0,0,0,0,0,0
48,SME_48,88488.70157307523,0.149348977520297,0.722198166670883,29712.11141610807,43735.099216335606,38,33,14,agriculture,0,0.0,0,3,806520.4671891276,0.2370382638005033,12,growth,1,1,1,1,0,1,4,0,105354.43681437212,21443.18731732396,0.0706100203302268,0.0219477283132015,0.1463195183874346,149504.7819432346,12286.836103500687,17,18,20,34412.922561806576,3192,7615,91,high,3416,2929,126,physical,40,female,master,self-employed,Kisumu,0,medium,31.4,4.48046932560891,21.940647586036793,25.0,6.945045833227925,16.489641241337903,52.91515640017474,2328.6500413967165,1.3971900248380298,1.1905976123671442,0.0,0.5142857142857142,12.857142857142856,17.07360963225131,31.327942514232195,30,15,0,45,0.8574355971896955,0.04301809491293957,13.506805381539527,2.0232880034264014,0.02850877192982456,11.491081398872693,25.0,10,59.997886780412216,47.4,At Risk,0,1,0,1,0,2
49,SME_49,58244.01086779135,0.1270473698440957,0.2843485810519662,0.0,8528.018900325924,56,11,18,beauty,1,219152.9665588551,0,1,542049.2409106772,0.3016691862850491,25,mature,0,1,1,1,1,1,3,1,367220.7495815058,41303.55203839935,0.0665522275554787,0.0200866553071287,0.0820238721148022,6429.612235213041,40070.231977040814,19,19,21,16774.833565020806,3097,29558,330,low,4858,2031,1616,physical,27,male,bachelor,employed,Kisumu,1,low,68.4,3.811421095322871,9.580352077978484,25.0,17.891285473700847,15.884194619049767,62.58690118807348,1040.0716226391312,0.6240429735834787,6.304867129000847,0.0,0.5,12.5,18.359522557703954,31.483565531287432,30,35,30,95,0.4180732811856731,0.7956671590349581,18.20610660330947,6.829723473709161,0.10655473038424282,22.177592886986304,25.0,20,85.38369949029577,65.9,Stable,0,0,0,0,0,0
50,SME_50,32727.89491279573,0.1608633478701285,0.3589960575007985,819.2796608054142,6811.682577286282,63,15,17,agriculture,0,0.0,0,5,403874.3601984772,0.0212633424933552,20,mature,1,1,1,1,1,1,4,1,54329.08463017355,18933.056597283343,0.0661023646786121,0.028824583883878,0.1282996387781906,22382.591271414163,30645.8296361867,8,14,45,34147.497958798136,2853,24555,449,high,4586,234,234,mobile,37,male,master,self-employed,Eldoret,1,medium,70.1,4.825900436103854,19.443384690239213,25.0,16.02509856248004,15.049770049510403,60.90076904809429,519.490395441202,0.31169423726472123,1.6600238046148312,0.0,0.6363636363636364,15.909090909090908,17.434007224436186,33.65479237079182,30,35,30,95,0.0510248582642826,1.0,15.765372873964239,4.804671172131196,0.15737819838766212,19.947302654992228,25.0,10,70.71267552895647,62.9,Stable,0,0,0,0,0,0
51,SME_51,57682.04846235036,0.2077568785267344,0.1892914374507912,23523.88118473968,31520.046301799972,48,3,9,retail,1,323435.4907270225,0,4,546769.0377427089,0.2074691284232283,6,growth,1,1,1,1,1,0,4,1,160784.24662643124,45229.26635663133,0.0784985978318991,0.0297440017356108,0.0300593761160821,60792.31227652199,32053.811516488517,14,23,17,48040.09815694587,2940,4938,80,medium,1600,1600,1600,online,52,male,none,employed,Kisumu,1,low,56.7,6.232706355802033,19.315428546948105,25.0,20.267714063730217,15.870159531706875,67.37057995123912,1201.7093429656325,0.7210256057793795,2.7874226195586083,0.0,0.6216216216216216,15.54054054054054,19.39881247767836,35.66037862399828,30,20,30,80,1.0,1.0,30.0,1.8300115396421988,0.027210884353741496,10.810971157895294,22.5,20,83.3109711578953,65.2,Stable,0,0,0,0,0,0
52,SME_52,43211.74828732604,0.0893008849002369,0.3271876743903075,13767.344968036034,15061.28740311397,90,24,13,agriculture,1,213706.67064696987,1,2,620202.4194881786,0.0979850619043263,34,startup,1,1,1,1,0,1,1,1,80882.5271121427,29688.86920760637,0.0619959991765531,0.0253042143436042,0.1847756604331481,7961.5373011091715,10521.949730785427,16,40,0,12619.333685500997,859,6746,188,low,941,941,941,online,49,female,highschool,self-employed,Eldoret,0,high,44.0,2.6790265470071066,5.132906053879552,25.0,16.82030814024231,15.452038507817418,59.951373195066836,480.1305365258449,0.2880783219155069,1.8717716898268952,0.0,0.7142857142857143,17.857142857142858,16.304486791337037,34.4497079703954,30,15,30,75,1.0,1.0,30.0,2.869060733705398,0.21885913853317812,16.813004809150723,25.0,10,81.81300480915073,61.0,Stable,0,0,0,0,0,0
53,SME_53,39663.73227703985,0.103931845764732,0.3690407437473456,1729.0069922476378,928.535938254943,59,33,16,agriculture,1,301353.2424349992,0,2,166516.18367632103,0.0642443053544585,8,growth,1,1,1,0,1,0,4,1,281926.150573073,31376.938242400924,0.1090946863663281,0.0286127060929841,0.1568746706162121,138253.87566425247,7393.200718574607,8,7,24,18533.855059161397,1309,13576,173,high,4048,2786,1122,physical,28,male,phd,employed,Other,1,medium,46.6,3.11795537294196,44.064560147448695,25.0,15.773981406316363,15.328013981513358,59.21995076077168,672.2666487633874,0.4033599892580324,7.107907763291142,0.0,0.4666666666666667,11.666666666666666,16.86250658767576,28.93253324360046,20,20,30,70,0.6882411067193676,0.40272792534099067,16.364535480905374,42.71642124222186,0.13216195569136746,25.0,25.0,20,86.36453548090537,59.2,At Risk,0,0,0,0,0,0
