sme_id,business_name,revenue,profit_margin,debt_ratio,collateral_value,marketing_spend,employee_count,staff_count,age_of_business,sector,previous_funding_received,previous_funding_amount,default_history,loan_applications_count,funding_requested_amount,expected_roi,project_duration_months,business_stage,collateral_offered,business_registration_uploaded,tax_clearance_uploaded,financial_statements_uploaded,tax_registered,tax_paid_last_year,licenses_required,licenses_up_to_date,total_payroll,cost_per_hire,nssf_contribution_percent,nhif_contribution_percent,staff_turnover_rate,bank_balance,m_pesa_balance,pending_invoices,paid_invoices,late_payments,campaign_spend,clicks,impressions,conversions,target_segment,total_customers,active_customers,repeat_customers,channels_used,owner_age,owner_gender,education_level,employment_status,location,eligible_for_funding,default_risk,business_health_score,revenue_6m_ago,customers_6m_ago,marketing_spend_6m_ago,revenue_growth_6m,revenue_velocity,customer_growth_6m,customer_velocity,customer_retention_rate,customer_activation_rate,customer_acquisition_rate,cash_runway_months,debt_capacity,reinvestment_capacity,revenue_per_employee,operational_leverage,staff_stability,customer_base_growth,market_penetration_velocity,marketing_roi,marketing_efficiency,marketing_intensity,conversion_rate,marketing_growth_potential,has_funding_track,funding_growth_boost,composite_growth_score,predicted_6m_growth_rate,predicted_6m_revenue,current_revenue_category,predicted_revenue_category,will_jump_category,growth_stage
29,SME_29,40493.63731489165,0.1646761590692238,0.5397807168144512,156.28263999757178,24907.53601255742,47,38,10,manufacturing,1,430458.2553902225,0,9,301696.68544277333,0.3180959498854198,7,growth,1,0,1,1,1,0,2,1,300659.0713864948,21030.219293636623,0.0879571194734363,0.0413624708630282,0.126749582908604,39238.14253619255,15317.133789108731,19,37,12,26514.288816927263,2884,58495,352,medium,3449,443,443,mobile,38,male,bachelor,self-employed,Eldoret,0,low,59.7,35837.39542268584,3239.0,41041.349126507674,0.12992690560481707,0.02165448426746951,0.06483482556344551,0.010805804260574252,1.0,0.1284430269643375,35.0,16.16706621864421,0.46021928318554883,6668.336659758554,861.5667513806733,0.017231335027613464,0.873250417091396,0.06483482556344551,0.010805804260574252,1.6257584569776922,0.09653697903011241,0.6150975230717939,0.12205270457697642,1.0,1,1.0,27.5,0.053,42639.8000925809,Small,Small,0,Growing
30,SME_30,44583.904812337474,0.1155854670057566,0.4203192687927178,0.0,22881.593727258754,82,5,23,services,1,163711.84265425228,0,8,341361.1603440208,0.1072699785074801,7,mature,0,0,1,0,1,1,3,1,141800.45811614656,46614.99363158651,0.0961962785441083,0.0219731248564722,0.1760914725813491,94360.31510112148,3527.398824257174,13,5,46,49498.01596398094,3228,89861,405,low,4757,793,793,online,54,female,none,self-employed,Nairobi,0,low,38.8,40898.67179432566,4552.0,25925.89103327239,0.09010642293090579,0.015017737155150965,0.045035149384885766,0.0075058582308142946,1.0,0.16670170275383644,34.166666666666664,26.34700957775884,0.5796807312072823,5153.251458674226,543.706156248018,0.010874123124960361,0.8239085274186508,0.045035149384885766,0.0075058582308142946,1.9484615164382033,0.10812835144614943,0.513225430198901,0.12546468401486988,0.9999999999999999,1,1.0,28.4,0.134,50558.148057190694,Small,Small,0,Growing
31,SME_31,40481.57679392344,0.2064985817646117,0.4293335267830465,257.01014566482974,25944.47658255407,86,10,2,agriculture,0,0.0,0,2,435397.2485657752,0.2342275141460576,9,growth,1,0,1,0,0,1,2,0,307664.94212836487,22844.21238655611,0.1115491772641961,0.024122730519703,0.0993666434842961,195105.55976610875,31732.378180226413,8,28,20,13259.30730737798,3510,9923,73,low,4716,2914,300,online,54,male,bachelor,employed,Kisumu,1,medium,50.9,37144.87704960245,4513.0,38538.15029632151,0.08982933877706031,0.014971556462843386,0.044981165521825836,0.007496860920304306,0.1029512697323267,0.6178965224766751,33.833333333333336,67.24182877591421,0.5706664732169535,8359.388195540407,470.71600923166795,0.00941432018463336,0.9006333565157039,0.044981165521825836,0.007496860920304306,1.5603158022908274,0.09401306111530731,0.6408958997478703,0.020797720797720798,1.0,0,0.0,28.0,0.092,44205.8818589644,Small,Small,0,Growing
32,SME_32,160518.9011037012,0.0818517660206871,0.0875659416311031,1576.1697574128762,6995.948861349704,10,31,3,manufacturing,0,0.0,0,3,662298.9807502948,0.3239255329463499,28,growth,1,1,1,1,1,1,2,1,340856.1006336221,29853.0278937122,0.0741756018970175,0.0202193188738035,0.1485406732904996,147788.9023926163,41459.34380305476,18,22,4,10900.391749494742,2934,68978,384,high,353,353,223,physical,38,female,master,self-employed,Kisumu,1,low,54.6,157045.6321573247,349.0,7645.563904585381,0.022116304023642452,0.0036860506706070753,0.011461318051575931,0.0019102196752626551,0.6317280453257791,1.0,0.6666666666666666,14.147735492413542,0.9124340583688969,13138.755535037963,16051.890110370121,0.3210378022074024,0.8514593267095004,0.011461318051575931,0.0019102196752626551,22.944550379794066,0.3175740756411934,0.043583333883092434,0.130879345603272,1.0,0,0.0,38.1,0.107,177694.42352179723,Medium,Medium,0,Growing
33,SME_33,49520.09917899211,0.1833450438549353,0.1273269395170696,6334.394728780996,25657.07507566385,33,39,18,transport,1,456011.3276483992,0,5,287699.79495862254,0.0818505744428782,3,startup,1,1,1,0,1,0,4,1,65363.50255120608,29558.905996579244,0.0844853761773302,0.0313600296711845,0.1555483402223879,187185.72022592768,28256.612068791263,11,44,12,16740.142765235854,2648,32509,45,low,1978,1978,1978,physical,46,female,master,employed,Other,1,low,67.2,49897.20664035412,1971.0,23314.01771245186,-0.00755768682764345,-0.0012596144712739084,0.0035514967021816335,0.0005919161170302722,1.0,1.0,1.1666666666666667,52.20724575271836,0.8726730604829304,9079.264755673054,1500.609066030064,0.03001218132060128,0.8444516597776122,0.0035514967021816335,0.0005919161170302722,1.9300757796029027,0.1075028286040226,0.5181143717609584,0.016993957703927493,1.0,1,1.0,30.4,0.097,54323.54879935434,Small,Small,0,Growing
34,SME_34,36348.25073832687,0.1853829111416639,0.0,0.0,12120.940694360545,7,19,21,transport,0,0.0,0,8,69957.22819930245,0.0893317975174941,28,startup,0,0,1,1,1,1,1,1,80359.08986088328,31241.806594618636,0.0629219584724189,0.0430194583420511,0.1600317787154207,162723.35917351893,16703.42706990103,10,36,1,26326.036532759583,3266,89253,357,high,2499,100,100,online,30,female,master,employed,Mombasa,0,low,51.5,40029.082288065205,2389.0,14748.357172492693,-0.09195393297427128,-0.01532565549571188,0.046044370029300966,0.007674061671550161,1.0,0.040016006402561026,18.333333333333332,59.23590244882714,1.0,6738.344536778169,5192.60724833241,0.1038521449666482,0.8399682212845793,0.046044370029300966,0.007674061671550161,2.9987978371380413,0.13859937752329893,0.3334669605318806,0.10930802204531537,1.0,0,0.0,32.4,-0.023,35512.240971345345,Small,Small,0,Stable
35,SME_35,76090.51473150012,0.2242146935249215,0.1785928768375869,0.0,9216.567449409562,3,32,2,manufacturing,1,385244.003135135,0,9,385813.0393412652,0.1768518930428905,34,growth,0,0,1,1,0,1,3,1,88350.9822218582,41901.95451634072,0.0715327334337777,0.0334854755458478,0.1081732712015265,146386.5994830888,31892.999011088446,0,31,24,19341.8615401656,4125,86711,277,low,1927,1927,1881,mobile,47,female,master,employed,Mombasa,0,low,65.8,61749.02609343636,1727.0,12896.893542193966,0.2322544912103188,0.038709081868386466,0.11580775911986103,0.019301293186643507,0.9761286974571873,1.0,33.333333333333336,28.115924691523634,0.8214071231624132,17060.611440676825,25363.50491050004,0.5072700982100008,0.8918267287984735,0.11580775911986103,0.019301293186643507,8.255840924418633,0.22252548035313566,0.12112636485548792,0.06715151515151516,1.0,1,1.0,42.0,0.114,84764.83341089115,Small,Small,0,Growing
36,SME_36,35271.40609668176,0.3431762027237754,0.4435054779578488,3307.6913331102182,3241.710939309561,14,39,21,manufacturing,1,290511.8816899673,0,1,858517.0238358942,0.2067600296232449,14,startup,1,1,1,1,0,1,3,0,433524.85019047104,45554.06335480801,0.0566455474896113,0.0371234885562826,0.13084295839883,166834.36176538633,49559.15819183849,10,0,5,41475.05491079167,989,5517,287,high,798,798,798,mobile,29,male,bachelor,employed,Other,1,low,42.4,32128.144008934763,761.0,3197.371604902918,0.097835159319283,0.016305859886547164,0.04862023653088042,0.008103372755146736,1.0,1.0,6.166666666666667,73.62117156228118,0.5564945220421512,12104.30720898747,2519.386149762983,0.05038772299525966,0.86915704160117,0.04862023653088042,0.008103372755146736,10.88049081396322,0.2474897627387755,0.0919076186082225,0.2901921132457027,1.0,1,1.0,31.4,0.006,35483.03453326185,Small,Small,0,Stable
37,SME_37,54581.704105298246,0.1774691177025137,0.3775419773622556,0.0,38132.62793780705,44,7,9,transport,1,218470.06711039032,1,1,508384.4806348461,0.1358395048943385,8,mature,0,1,1,1,1,1,2,1,467000.2280047796,14393.609031705377,0.063834642151637,0.0376961198883034,0.1656882836718402,140051.13206678015,29128.046631555608,7,48,28,44724.5215218494,4668,91983,214,medium,3324,153,153,mobile,54,male,master,self-employed,Other,1,high,57.0,50733.689434371736,3203.0,32522.255943923417,0.0758473257874186,0.012641220964569766,0.03777708398376522,0.00629618066396087,1.0,0.046028880866425995,20.166666666666668,37.194700635646925,0.6224580226377444,9686.56687026695,1240.4932751204146,0.024809865502408292,0.8343117163281598,0.03777708398376522,0.00629618066396087,1.4313648719495298,0.08884527753710972,0.6986338840619949,0.04584404455869751,1.0,1,1.0,28.4,0.122,61240.672006144625,Small,Small,0,Growing
38,SME_38,32097.10432031505,0.114372546200475,0.2667730105571814,0.0,21372.096042828,46,34,2,transport,0,0.0,0,1,965488.0825905016,0.3971282539514267,22,mature,0,1,1,1,1,1,2,1,246975.20264019628,43720.12768884678,0.0742347929151646,0.0226862163376272,0.1613325785720341,115636.51212739784,16445.60443856341,19,33,22,48333.3837384667,1323,11957,157,medium,3276,3258,251,online,37,male,highschool,self-employed,Eldoret,1,low,42.3,33643.60010302706,3202.0,32332.714496000317,-0.045967012387977686,-0.007661168731329614,0.0231105559025609,0.003851759317093483,0.07704112952731737,0.9945054945054945,12.333333333333334,49.38094673507225,0.7332269894428186,3671.027546776699,697.7631373981533,0.013955262747963066,0.8386674214279659,0.0231105559025609,0.003851759317093483,1.5018229497001594,0.09170196460317352,0.6658574502404901,0.11866969009826153,1.0,0,0.0,27.4,-0.019,31487.259338229065,Small,Small,0,Stable
39,SME_39,34652.85245521256,0.1482097981465603,0.296654957442292,10202.097317098363,31332.18416558792,61,4,7,transport,1,483253.9679763998,0,4,513549.10046695714,0.2538626583163229,21,startup,1,0,1,0,1,1,3,1,443658.3320520084,29646.82072883502,0.0796990275869819,0.0252337148755121,0.2128488483114271,148497.79784781387,12937.1618014509,3,43,34,40912.55728942223,1591,5220,86,high,465,465,465,online,24,male,bachelor,self-employed,Nairobi,1,low,47.2,33037.80006757993,454.0,26916.609184460875,0.048884985814097476,0.008147497635682913,0.024229074889867842,0.004038179148311307,1.0,1.0,1.8333333333333333,55.90360904040892,0.703345042557708,5135.89226758959,568.0795484461075,0.01136159096892215,0.7871511516885729,0.024229074889867842,0.004038179148311307,1.1059826621749442,0.07447821810923992,0.9041733059661836,0.05405405405405406,1.0,1,1.0,28.5,0.157,40093.35029068093,Small,Small,0,Rapid Growth
40,SME_40,54278.81503318624,0.0261646866577617,0.1966671686136891,10157.41546705276,36379.667165237166,36,34,7,tech,1,122311.0434697186,0,5,290380.84058341087,0.1195687735551114,18,growth,1,1,1,1,1,1,2,1,264294.5800262208,46601.12881895538,0.0994814256118588,0.0474564267763386,0.139904343146389,49745.606460822426,49913.10795153404,3,27,9,30405.622703718374,78,30367,298,low,271,271,271,online,25,male,phd,self-employed,Other,0,low,43.7,53447.40205857584,269.0,31268.482258900873,0.015555722871229761,0.0025926204785382935,0.007434944237918215,0.0012391573729863693,1.0,1.0,0.3333333333333333,22.03262123937484,0.8033328313863108,1420.188187497923,1507.7448620329512,0.030154897240659024,0.860095656853611,0.007434944237918215,0.0012391573729863693,1.4920096653619945,0.09130894794738628,0.6702369449847887,3.8205128205128207,1.0,1,1.0,29.5,0.023,55527.22777894952,Small,Small,0,Stable
41,SME_41,72308.75709542117,0.1013700808237659,0.3307138323602676,12470.58129712227,33965.83326567768,13,46,14,services,0,0.0,0,2,209447.7173003103,0.0633992083829739,6,growth,1,1,1,1,1,0,2,0,230506.83244695584,46227.04587374566,0.0820914244884785,0.033761330551652,0.0912047562603453,100618.07354379512,42670.67376860268,10,49,19,30680.759933566293,4941,20638,110,high,3463,1180,744,physical,41,male,master,self-employed,Eldoret,1,low,64.1,68200.49923362394,3362.0,28523.133850887454,0.0602379441200893,0.010039657353348217,0.030041641879833433,0.005006940313305572,0.6305084745762712,0.34074501876985275,16.833333333333332,23.779484488714242,0.6692861676397324,7329.944551028901,5562.212084263167,0.11124424168526333,0.9087952437396547,0.030041641879833433,0.005006940313305572,2.1288674571834765,0.11406711043084053,0.4697333300979738,0.022262699858328273,1.0,0,0.0,29.8,0.061,76719.59127824186,Small,Small,0,Growing
42,SME_42,53647.41542156937,0.1213502293320827,0.4148817419220922,18540.63932932264,23525.035954484112,16,13,5,tech,0,0.0,0,2,700634.0068498648,0.1936997449043395,34,growth,1,1,1,0,1,1,4,0,289060.231492187,22524.498098089764,0.0534334399581959,0.0325583780641294,0.1268163003250037,190521.1095878608,14694.791004822044,18,6,24,9324.571694643058,2865,9412,11,low,3980,2808,2200,online,49,female,bachelor,employed,Nairobi,1,medium,54.0,50266.61344554912,3851.0,18915.422371388482,0.06725740495095171,0.011209567491825286,0.03349779278109582,0.00558296546351597,0.7834757834757835,0.7055276381909548,21.5,45.90325158743975,0.5851182580779077,6510.126164480953,3352.9634638480857,0.06705926927696171,0.8731836996749963,0.03349779278109582,0.00558296546351597,2.2804392531159396,0.11879773320626612,0.4385120097514648,0.0038394415357766143,1.0,0,0.0,28.5,0.033,55417.78013048116,Small,Small,0,Stable
43,SME_43,47546.31147989132,0.1133138121445785,0.057616981888429,0.0,19394.92644758649,80,20,8,agriculture,0,0.0,0,1,545653.6600618877,0.2438838301934468,20,growth,0,1,1,1,1,1,3,1,405583.52823679394,34334.45333385842,0.1029021765043377,0.0425295948027292,0.0977023897500272,162679.42304456464,13859.858495353194,3,36,35,13160.612964959346,3209,60048,338,low,2812,2812,1942,mobile,37,male,highschool,self-employed,Kisumu,1,low,52.9,49056.98904916745,2769.0,13464.932621956254,-0.03079433937052374,-0.00513238989508729,0.015529071867100036,0.0025881786445166727,0.6906116642958748,1.0,7.166666666666667,44.555956341113344,0.942383018111571,5387.653807200021,594.3288934986415,0.01188657786997283,0.9022976102499728,0.015529071867100036,0.0025881786445166727,2.4514819176232554,0.123880368015687,0.40791653114435916,0.10532876285447179,1.0,0,0.0,31.3,0.099,52253.39631640056,Small,Small,0,Growing
44,SME_44,44439.76739133272,0.1606648410423605,0.3449471531756022,0.0,18797.995482033188,5,46,23,tech,0,0.0,0,5,611918.9504155327,0.3840454521257899,7,startup,0,1,1,1,1,1,2,1,150694.6269941695,44213.5034411904,0.0872957780818524,0.0213557958406079,0.2289326820394597,185628.56212887572,40379.83949049826,5,28,9,49862.97261907352,3856,39939,454,medium,4876,3808,991,online,20,female,none,employed,Other,1,medium,42.7,41728.17132248529,4723.0,20239.41438852517,0.0649823843918674,0.010830397398644567,0.03239466440821512,0.00539911073470252,0.2602415966386555,0.7809680065627563,25.5,61.02869071185644,0.6550528468243978,7139.908163887948,8887.953478266545,0.1777590695653309,0.7710673179605403,0.03239466440821512,0.00539911073470252,2.364069479312702,0.12131513956764588,0.42299941213687453,0.11773858921161826,1.0,0,0.0,30.4,0.079,47950.509015248004,Small,Small,0,Growing
45,SME_45,33890.92229083391,0.0924306047332459,0.4398652306432,3513.4627552863217,32002.439846502817,89,23,22,agriculture,1,290897.18942949874,0,0,760024.2535474485,0.2075814767657324,8,growth,1,1,1,0,1,1,1,1,185779.3182591456,22311.89928552098,0.1157585921413448,0.0452234404654531,0.1902731011972028,193652.4442233993,49621.98206899386,8,18,26,13064.919697577294,1716,55914,410,medium,1057,1057,1057,online,23,male,bachelor,self-employed,Mombasa,1,medium,53.7,30904.84252226457,1008.0,31316.167456465275,0.09662174354773348,0.016103623924622248,0.04861111111111111,0.008101851851851851,1.0,1.0,8.166666666666666,86.13790709078064,0.5601347693568,3132.5584423092214,380.7968796722911,0.007615937593445822,0.8097268988027972,0.04861111111111111,0.008101851851851851,1.059010577111903,0.07222255650464954,0.944277631982832,0.23892773892773891,1.0,1,1.0,27.6,0.108,37551.14189824397,Small,Small,0,Growing
46,SME_46,39223.86280975429,0.228472146712713,0.2377349566554945,0.0,24739.71774709367,38,16,18,agriculture,1,375350.8135363596,0,8,731385.3949795951,0.1757111037173943,16,growth,0,1,1,0,1,1,2,1,431993.50733553816,6972.141764352226,0.0944668045149286,0.0401130595553212,0.1679761599442942,119497.26642737477,23814.55728726678,10,47,6,23343.676913774478,1992,92375,409,low,4578,3934,145,physical,43,male,phd,self-employed,Mombasa,1,medium,27.8,38109.35526562157,4512.0,26987.439119995117,0.029244985551831613,0.004874164258638602,0.014627659574468085,0.0024379432624113476,0.036858159633960344,0.8593272171253823,11.0,43.84427645275235,0.7622650433445055,8961.560138509509,1032.2069160461656,0.02064413832092331,0.8320238400557058,0.014627659574468085,0.0024379432624113476,1.5854612090051903,0.09499039094560309,0.6307312940361737,0.20532128514056225,1.0,1,1.0,29.3,0.053,41302.727538671264,Small,Small,0,Growing
47,SME_47,42191.65136718391,0.1500144945442738,0.4051050918180875,2989.8104422484344,42456.61239942553,50,17,6,retail,1,388785.6303658015,0,9,62496.034164862445,0.1023427521185675,20,growth,1,1,1,0,1,1,4,1,462189.39836561744,21191.353077403382,0.0873752262802099,0.0243477189752467,0.1699077750636565,43254.2833174461,12136.013046082286,11,43,49,19265.503391557304,2768,35845,145,high,706,606,471,physical,36,female,none,employed,Kisumu,1,low,50.8,38355.46909219847,672.0,42439.83300716199,0.1000165651934556,0.0166694275322426,0.050595238095238096,0.008432539682539682,0.7772277227722773,0.8583569405099151,5.666666666666667,15.753911848051587,0.5948949081819125,6329.359253836313,843.8330273436783,0.016876660546873565,0.8300922249363435,0.050595238095238096,0.008432539682539682,0.9937592516861943,0.0690021927884424,1.006279939837759,0.05238439306358381,1.0,1,1.0,28.2,0.08,45566.98347655863,Small,Small,0,Growing
48,SME_48,88488.70157307523,0.149348977520297,0.722198166670883,29712.11141610807,43735.099216335606,38,33,14,agriculture,0,0.0,0,3,806520.4671891276,0.2370382638005033,12,growth,1,1,1,1,0,1,4,0,105354.43681437212,21443.18731732396,0.0706100203302268,0.0219477283132015,0.1463195183874346,149504.7819432346,12286.836103500687,17,18,20,34412.922561806576,3192,7615,91,high,3416,2929,126,physical,40,female,master,self-employed,Kisumu,0,medium,31.4,74314.49553836689,3119.0,33473.09586110578,0.19073272222362764,0.031788787037271275,0.0952228278294325,0.015870471304905417,0.04301809491293957,0.8574355971896955,49.5,21.940647586036793,0.277801833329117,13215.697102037482,2328.6500413967165,0.04657300082793433,0.8536804816125654,0.0952228278294325,0.015870471304905417,2.0232880034264014,0.11063449819925324,0.4942450102538632,0.02850877192982456,1.0,0,0.0,27.0,0.091,96541.17341622508,Small,Small,0,Growing
49,SME_49,58244.01086779135,0.1270473698440957,0.2843485810519662,0.0,8528.018900325924,56,11,18,beauty,1,219152.9665588551,0,1,542049.2409106772,0.3016691862850491,25,mature,0,1,1,1,1,1,3,1,367220.7495815058,41303.55203839935,0.0665522275554787,0.0200866553071287,0.0820238721148022,6429.612235213041,40070.231977040814,19,19,21,16774.833565020806,3097,29558,330,low,4858,2031,1616,physical,27,male,bachelor,employed,Kisumu,1,low,68.4,55747.47928793854,4752.0,11666.282756569146,0.04478286035065547,0.0074638100584425784,0.022306397306397305,0.003717732884399551,0.7956671590349581,0.4180732811856731,17.666666666666668,9.580352077978484,0.7156514189480339,7399.748389923818,1040.0716226391312,0.020801432452782626,0.9179761278851978,0.022306397306397305,0.003717732884399551,6.829723473709161,0.2057927193122266,0.14641881239401175,0.10655473038424282,0.9999999999999999,1,1.0,31.2,0.079,62845.28772634687,Small,Small,0,Growing
