sme_id,current_revenue,predicted_6m_growth_rate,predicted_6m_revenue,growth_stage,will_jump_category,current_revenue_category,composite_growth_score,growth_action
1479,37675.793282841565,10.2,41510.0,Growing,0,Small,28.6,growth_support
1480,42496.45842874363,2.1,43403.0,Growing,0,Small,29.9,stability_support
1481,71620.79707999509,10.5,79111.0,Growing,0,Small,27.8,growth_support
1482,43384.50741689201,3.3,44795.0,Stable,0,Small,29.5,stability_support
1483,145051.41395841422,7.7,156165.0,Growing,0,Medium,34.9,stability_support
1484,43009.21506262162,8.1,46500.0,Growing,0,Small,32.7,stability_support
1485,54986.55790858359,0.4,55189.0,Stable,0,Small,34.0,stability_support
1486,81545.9360842237,6.4,86754.0,Growing,0,Small,33.0,stability_support
1487,34182.133084140514,7.2,36635.0,Growing,0,Small,28.1,stability_support
1488,32735.7886883016,10.3,36113.0,Rapid Growth,0,Small,30.6,growth_support
1489,33674.67991292049,5.4,35480.0,Growing,0,Small,34.7,stability_support
1490,102013.3213232042,4.3,106380.0,Stable,0,Medium,31.0,stability_support
1491,41058.49695179056,3.6,42542.0,Growing,0,Small,28.7,stability_support
1492,295220.22415052744,5.6,311722.0,Growing,0,Medium,30.9,stability_support
1493,40912.41116241184,7.4,43920.0,Growing,0,Small,28.8,stability_support
1494,53971.91746087956,6.1,57244.0,Growing,0,Small,27.2,stability_support
1495,125497.68943603944,6.6,133781.0,Growing,0,Medium,31.1,stability_support
1496,182354.89064716332,8.1,197131.0,Growing,0,Medium,33.3,stability_support
1497,191081.1638743012,9.3,208845.0,Growing,0,Medium,33.0,stability_support
1498,98170.34182950611,4.1,102243.0,Growing,1,Small,30.4,stability_support
1499,86560.49050920764,8.4,93837.0,Growing,0,Small,36.6,stability_support
1500,66454.22074110119,6.7,70890.0,Growing,0,Small,28.8,stability_support
1501,74063.56296369035,6.7,79025.0,Growing,0,Small,28.3,stability_support
1502,41066.4775643792,12.2,46086.0,Growing,0,Small,27.2,growth_support
1503,38284.35459245593,9.1,41766.0,Growing,0,Small,30.6,stability_support
1504,49726.89883996391,9.8,54594.0,Growing,0,Small,30.7,stability_support
1505,46572.25456326388,6.4,49568.0,Growing,0,Small,30.3,stability_support
1506,42288.3299305415,7.5,45454.0,Stable,0,Small,31.1,stability_support
1507,70532.17302058489,13.9,80309.0,Growing,0,Small,35.6,growth_support
1508,82748.68210652252,3.6,85704.0,Stable,0,Small,32.6,stability_support
1509,51700.61067355599,7.7,55660.0,Growing,0,Small,35.7,stability_support
1510,119474.98573779404,12.9,134897.0,Growing,0,Medium,29.9,growth_support
1511,35771.99827428252,8.8,38912.0,Growing,0,Small,29.0,stability_support
1512,46169.05767941713,10.1,50838.0,Growing,0,Small,26.7,growth_support
1513,39254.21728149418,15.4,45310.0,Growing,0,Small,35.6,growth_support
1514,32380.45549592077,2.7,33243.0,Stable,0,Small,29.8,stability_support
1515,48161.42138206247,8.1,52073.0,Growing,0,Small,28.1,stability_support
1516,47434.71823386316,11.6,52923.0,Growing,0,Small,34.7,growth_support
1517,122776.78723441044,6.5,130711.0,Growing,0,Medium,26.6,stability_support
1518,67908.3704943811,10.1,74740.0,Growing,0,Small,28.2,growth_support
1519,36592.150583098846,16.3,42564.0,Rapid Growth,0,Small,36.1,growth_support
1520,160757.3906139293,1.0,162432.0,Stable,0,Medium,33.8,stability_support
1521,99049.65273261012,6.8,105794.0,Growing,1,Small,30.2,stability_support
1522,66067.6457773404,-0.2,65950.0,Stable,0,Small,29.7,intervention_required
1523,45620.90845823842,4.7,47760.0,Stable,0,Small,28.1,stability_support
1524,37086.99978831862,3.2,38275.0,Stable,0,Small,29.0,stability_support
1525,43393.39869344135,4.6,45406.0,Growing,0,Small,29.4,stability_support
1526,90393.94317487851,6.4,96155.0,Growing,0,Small,31.6,stability_support
1527,164831.04019999492,3.9,171200.0,Growing,0,Medium,31.8,stability_support
1528,125606.91867327708,8.6,136357.0,Growing,0,Medium,30.5,stability_support
1529,41830.10740093734,5.6,44165.0,Growing,0,Small,28.9,stability_support
1530,35918.796260542986,6.6,38278.0,Growing,0,Small,34.2,stability_support
1531,52913.276376416994,8.9,57617.0,Growing,0,Small,28.7,stability_support
1532,32708.8669592964,15.8,37870.0,Growing,0,Small,30.3,growth_support
1533,57655.95824228008,4.8,60406.0,Growing,0,Small,29.4,stability_support
1534,46969.15179032044,2.7,48241.0,Growing,0,Small,30.4,stability_support
1535,42121.68342015214,6.9,45049.0,Growing,0,Small,36.5,stability_support
1536,33375.753392371014,14.8,38323.0,Growing,0,Small,27.6,growth_support
1537,63626.46273571815,7.5,68422.0,Growing,0,Small,31.4,stability_support
1538,41287.97674191254,7.8,44496.0,Growing,0,Small,29.0,stability_support
1539,35588.91707768287,5.0,37359.0,Stable,0,Small,29.9,stability_support
1540,30359.64155924664,1.7,30869.0,Growing,0,Small,24.4,stability_support
1541,49237.164365051314,4.9,51665.0,Growing,0,Small,29.1,stability_support
1542,150418.95219073666,6.8,160705.0,Stable,0,Medium,31.8,stability_support
1543,137683.75051234878,6.1,146014.0,Growing,0,Medium,29.8,stability_support
1544,42237.77681246436,6.3,44907.0,Stable,0,Small,30.4,stability_support
1545,40475.87303271162,8.6,43958.0,Growing,0,Small,28.5,stability_support
1546,62117.087801813526,7.6,66836.0,Growing,0,Small,33.0,stability_support
1547,36785.512718720944,12.1,41252.0,Growing,0,Small,30.5,growth_support
1548,57054.0205399234,8.6,61954.0,Growing,0,Small,28.7,stability_support
1549,73515.90066985352,5.2,77332.0,Growing,0,Small,30.8,stability_support
1550,99462.98521673534,6.4,105830.0,Growing,1,Small,28.9,stability_support
1551,47832.877791097126,4.2,49840.0,Stable,0,Small,30.8,stability_support
1552,45999.91447266349,4.4,48031.0,Growing,0,Small,28.5,stability_support
1553,37756.83485469237,8.2,40854.0,Growing,0,Small,30.9,stability_support
1554,38205.77991648534,8.8,41575.0,Growing,0,Small,27.6,stability_support
1555,45620.99399168159,3.4,47177.0,Stable,0,Small,30.0,stability_support
1556,58942.12021419051,5.5,62161.0,Stable,0,Small,31.6,stability_support
1557,80560.32354422347,9.8,88436.0,Growing,0,Small,30.0,stability_support
1558,38421.919195658455,7.4,41252.0,Growing,0,Small,27.3,stability_support
1559,120853.93147669618,5.6,127565.0,Stable,0,Medium,37.5,stability_support
1560,44903.752493788015,5.2,47241.0,Stable,0,Small,31.1,stability_support
1561,49360.76046300669,0.8,49733.0,Stable,0,Small,32.3,stability_support
1562,38953.09724555182,5.6,41148.0,Growing,0,Small,29.4,stability_support
1563,31018.385916992145,6.2,32941.0,Growing,0,Small,29.7,stability_support
1564,79065.19783161959,7.0,84638.0,Growing,0,Small,29.8,stability_support
1565,72238.85251064762,9.5,79097.0,Growing,0,Small,33.4,stability_support
1566,44744.267592993936,4.8,46902.0,Growing,0,Small,29.1,stability_support
1567,51223.73342855806,6.8,54708.0,Growing,0,Small,27.5,stability_support
1568,63707.09798477854,5.4,67122.0,Growing,0,Small,28.6,stability_support
1569,33512.40713768329,5.7,35421.0,Growing,0,Small,28.8,stability_support
1570,41332.17751849303,-1.4,40733.0,Growing,0,Small,29.6,intervention_required
1571,74782.85261478022,5.2,78660.0,Growing,0,Small,29.1,stability_support
1572,35071.50944609897,10.1,38623.0,Growing,0,Small,32.0,growth_support
1573,56825.565202193335,8.9,61869.0,Growing,0,Small,29.3,stability_support
1574,34500.028849220194,11.5,38483.0,Growing,0,Small,31.6,growth_support
1575,62039.99784954231,2.8,63773.0,Stable,0,Small,31.8,stability_support
1576,49074.94340009666,6.9,52465.0,Growing,0,Small,32.1,stability_support
1577,33291.19535765486,7.9,35921.0,Growing,0,Small,32.1,stability_support
1578,95225.8236449328,10.7,105461.0,Growing,1,Small,29.5,growth_support
1579,39077.03642690124,-0.3,38978.0,Stable,0,Small,31.2,intervention_required
1580,38356.87708848838,4.4,40045.0,Stable,0,Small,29.9,stability_support
1581,54372.00061552602,7.4,58371.0,Growing,0,Small,30.4,stability_support
1582,94171.09589872565,6.4,100171.0,Growing,0,Small,20.6,stability_support
1583,36654.294352686906,1.3,37149.0,Growing,0,Small,27.3,stability_support
1584,51107.047421666255,5.7,54013.0,Stable,0,Small,28.7,stability_support
1585,60827.49770836427,4.9,63778.0,Growing,0,Small,28.8,stability_support
1586,70396.73064563004,6.7,75096.0,Growing,0,Small,30.9,stability_support
1587,53771.78870245528,6.5,57291.0,Growing,0,Small,32.1,stability_support
1588,43467.12639718683,3.3,44903.0,Stable,0,Small,30.7,stability_support
1589,38199.38513970452,4.2,39807.0,Growing,0,Small,29.8,stability_support
1590,51649.73609316957,4.4,53912.0,Growing,0,Small,26.8,stability_support
1591,36245.772013129885,9.8,39787.0,Growing,0,Small,30.4,stability_support
1592,30303.81168207009,9.3,33114.0,Growing,0,Small,29.9,stability_support
1593,61073.395039336494,7.0,65340.0,Growing,0,Small,31.2,stability_support
1594,80067.03501191162,5.1,84187.0,Growing,0,Small,29.7,stability_support
1595,31133.72458455125,11.2,34635.0,Growing,0,Small,30.3,growth_support
1596,36699.87354543034,8.6,39870.0,Growing,0,Small,30.5,stability_support
1597,67459.68291840437,6.1,71572.0,Growing,0,Small,29.1,stability_support
1598,190433.60207578764,5.2,200283.0,Growing,0,Medium,31.3,stability_support
1599,50229.18260767734,10.4,55435.0,Growing,0,Small,28.7,growth_support
1600,39142.36606623001,6.9,41844.0,Growing,0,Small,29.2,stability_support
1601,46352.74553655557,6.8,49521.0,Growing,0,Small,30.1,stability_support
1602,110667.14057603983,4.7,115893.0,Stable,0,Medium,30.8,stability_support
1603,39992.916489597934,18.0,47193.0,Rapid Growth,0,Small,36.0,growth_support
1604,38458.78318628506,11.1,42710.0,Growing,0,Small,27.4,growth_support
1605,41907.49724283956,8.9,45642.0,Growing,0,Small,29.2,stability_support
1606,37135.3776476179,9.7,40720.0,Growing,0,Small,30.2,stability_support
1607,52485.12207819072,5.5,55373.0,Stable,0,Small,38.8,stability_support
1608,133786.8300269444,15.7,154819.0,Growing,0,Medium,40.0,growth_support
1609,57653.44116189539,4.5,60231.0,Stable,0,Small,29.8,stability_support
1610,45201.40783548607,8.7,49129.0,Growing,0,Small,33.5,stability_support
1611,44582.09632951846,10.8,49393.0,Growing,0,Small,28.9,growth_support
1612,33509.62297547983,5.4,35311.0,Stable,0,Small,26.6,stability_support
1613,79018.55935345385,6.5,84187.0,Growing,0,Small,29.1,stability_support
1614,48253.511931559406,7.8,51997.0,Growing,0,Small,30.3,stability_support
1615,46394.25986623565,8.7,50453.0,Growing,0,Small,33.8,stability_support
1616,531145.191663236,12.2,595918.0,Growing,0,Large,34.9,growth_support
1617,56969.48318662125,3.7,59094.0,Stable,0,Small,28.3,stability_support
1618,38908.5096297859,9.1,42455.0,Growing,0,Small,28.6,stability_support
1619,42644.945920400445,8.6,46327.0,Growing,0,Small,28.0,stability_support
1620,94158.64489710392,7.9,101628.0,Growing,0,Small,30.4,stability_support
1621,52267.21501129234,7.7,56302.0,Growing,0,Small,29.1,stability_support
1622,34083.79370481704,2.3,34867.0,Stable,0,Small,33.0,stability_support
1623,80851.06975801152,4.3,84356.0,Stable,0,Small,30.9,stability_support
1624,39756.03780637952,7.1,42570.0,Growing,0,Small,29.7,stability_support
1625,163308.50900524098,4.9,171346.0,Stable,0,Medium,28.5,stability_support
1626,89863.78087047028,14.2,102616.0,Growing,1,Small,29.8,growth_support
1627,42365.89492941041,4.8,44395.0,Stable,0,Small,29.6,stability_support
1628,103367.9893223065,9.2,112861.0,Growing,0,Medium,38.6,stability_support
1629,51242.7926945057,-1.1,50698.0,Stable,0,Small,36.9,intervention_required
1630,77529.77743980284,15.9,89870.0,Growing,0,Small,34.9,growth_support
1631,62646.70505607837,7.6,67395.0,Growing,0,Small,37.7,stability_support
1632,38031.96506022273,1.1,38444.0,Stable,0,Small,30.4,stability_support
1633,40019.01992711689,4.9,41984.0,Growing,0,Small,29.8,stability_support
1634,86899.85370118657,8.3,94098.0,Growing,0,Small,31.2,stability_support
1635,43934.9692849221,2.8,45154.0,Growing,0,Small,35.4,stability_support
1636,42953.89628498955,8.6,46640.0,Growing,0,Small,30.0,stability_support
1637,37121.144107121,12.4,41730.0,Growing,0,Small,26.7,growth_support
1638,60662.88265050667,1.9,61816.0,Stable,0,Small,30.6,stability_support
1639,191246.59043117883,8.4,207362.0,Growing,0,Medium,24.0,stability_support
1640,36278.327337723866,7.2,38893.0,Growing,0,Small,28.3,stability_support
1641,50301.36688100857,5.7,53145.0,Growing,0,Small,29.3,stability_support
1642,113767.2029047689,19.0,135408.0,Rapid Growth,0,Medium,39.2,growth_support
1643,48219.15616358871,-3.2,46693.0,Declining,0,Small,31.1,intervention_required
1644,61581.47551917219,6.2,65424.0,Growing,0,Small,27.8,stability_support
1645,36314.82931803717,9.3,39690.0,Growing,0,Small,27.7,stability_support
1646,60811.38769187604,6.4,64709.0,Growing,0,Small,31.8,stability_support
1647,46280.013480466165,8.6,50266.0,Growing,0,Small,31.7,stability_support
1648,84403.10713045343,7.3,90588.0,Growing,0,Small,29.6,stability_support
1649,96738.28416601736,1.0,97730.0,Growing,0,Small,29.4,stability_support
1650,303696.1871069882,6.7,324087.0,Growing,0,Medium,25.1,stability_support
1651,65976.88185171442,8.1,71321.0,Growing,0,Small,29.8,stability_support
1652,57730.87140387641,11.0,64091.0,Growing,0,Small,38.3,growth_support
1653,54216.75888171141,8.6,58881.0,Growing,0,Small,29.8,stability_support
1654,43666.3493349919,7.0,46719.0,Growing,0,Small,29.6,stability_support
1655,58095.23824286466,3.2,59963.0,Growing,0,Small,30.3,stability_support
1656,44526.95052139271,15.0,51196.0,Growing,0,Small,32.2,growth_support
1657,53576.42560162464,5.9,56735.0,Growing,0,Small,29.7,stability_support
1658,106131.59479144932,4.5,110935.0,Growing,0,Medium,33.0,stability_support
1659,36723.84098636114,6.2,38983.0,Growing,0,Small,32.2,stability_support
1660,93604.46182534096,8.0,101116.0,Growing,0,Small,31.9,stability_support
1661,106094.48387455844,10.4,117082.0,Growing,0,Medium,33.0,growth_support
1662,47501.94849505244,2.7,48761.0,Stable,0,Small,30.7,stability_support
1663,31662.487611406228,9.3,34618.0,Growing,0,Small,29.0,stability_support
1664,40412.760652899575,9.5,44262.0,Growing,0,Small,33.5,stability_support
1665,104562.6714561469,7.8,112702.0,Growing,0,Medium,22.0,stability_support
1666,49330.51777741758,3.3,50942.0,Stable,0,Small,33.7,stability_support
1667,36778.556209886745,7.1,39380.0,Growing,0,Small,28.2,stability_support
1668,41630.467558357705,2.5,42674.0,Growing,0,Small,32.9,stability_support
1669,76945.87878887134,8.7,83657.0,Growing,0,Small,37.0,stability_support
1670,64786.43488415786,6.7,69127.0,Growing,0,Small,31.5,stability_support
1671,45417.6957310743,10.8,50317.0,Growing,0,Small,26.3,growth_support
1672,43470.03020272987,13.3,49235.0,Growing,0,Small,30.2,growth_support
1673,43118.48039019319,5.5,45502.0,Stable,0,Small,30.9,stability_support
1674,37384.74264494634,9.3,40850.0,Stable,0,Small,27.9,stability_support
1675,132818.34039782413,11.5,148152.0,Growing,0,Medium,36.4,growth_support
1676,44119.71210578313,7.8,47568.0,Growing,0,Small,28.9,stability_support
1677,98779.474333986,7.0,105675.0,Growing,1,Small,30.1,stability_support
1678,123515.84005074578,3.8,128214.0,Stable,0,Medium,21.4,stability_support
1679,85102.07307852185,8.3,92199.0,Growing,0,Small,29.6,stability_support
1680,42574.34419825657,7.7,45834.0,Growing,0,Small,30.2,stability_support
1681,60043.80203038786,-1.2,59344.0,Stable,0,Small,29.7,intervention_required
1682,49303.80361308856,9.0,53740.0,Growing,0,Small,30.3,stability_support
1683,37539.417020430505,14.9,43127.0,Growing,0,Small,31.5,growth_support
1684,57689.89260844938,15.6,66696.0,Growing,0,Small,28.7,growth_support
1685,35530.84331543746,10.5,39259.0,Growing,0,Small,28.7,growth_support
1686,96758.1002555132,5.8,102391.0,Stable,0,Small,32.9,stability_support
1687,42140.043242954765,5.9,44612.0,Growing,0,Small,28.5,stability_support
1688,54386.871477901455,10.2,59955.0,Growing,0,Small,29.8,growth_support
1689,56543.24123817,5.7,59763.0,Growing,0,Small,32.4,stability_support
1690,45096.87959903104,7.7,48569.0,Growing,0,Small,33.4,stability_support
1691,66237.50998063528,11.6,73927.0,Growing,0,Small,29.8,growth_support
1692,42007.559809277016,7.6,45215.0,Growing,0,Small,30.5,stability_support
1693,78433.4721384279,9.5,85889.0,Growing,0,Small,28.9,stability_support
1694,34556.581571004375,6.8,36900.0,Growing,0,Small,29.3,stability_support
1695,52571.67481232071,5.0,55204.0,Growing,0,Small,27.8,stability_support
1696,172405.8676921928,8.5,187004.0,Growing,0,Medium,33.4,stability_support
1697,36770.755182630426,9.4,40240.0,Growing,0,Small,28.9,stability_support
1698,39655.1196768034,7.7,42706.0,Growing,0,Small,29.0,stability_support
1699,63637.06066900262,23.0,78291.0,Rapid Growth,0,Small,36.8,growth_support
1700,53849.08932886785,8.1,58232.0,Growing,0,Small,30.4,stability_support
1701,58448.41867802934,7.0,62544.0,Growing,0,Small,36.2,stability_support
1702,62796.04550694894,6.8,67039.0,Growing,0,Small,29.4,stability_support
1703,68060.0309749105,2.4,69690.0,Growing,0,Small,28.9,stability_support
1704,91689.6796297382,13.3,103904.0,Growing,1,Small,37.0,growth_support
1705,60232.20508932743,7.2,64540.0,Growing,0,Small,29.3,stability_support
1706,45380.01083955656,9.9,49861.0,Growing,0,Small,34.9,stability_support
1707,69559.38889992243,1.0,70264.0,Growing,0,Small,30.0,stability_support
1708,166921.63932017674,7.1,178794.0,Growing,0,Medium,28.9,stability_support
1709,47237.22412998086,6.6,50341.0,Growing,0,Small,34.2,stability_support
1710,36968.79046377371,5.6,39042.0,Stable,0,Small,26.4,stability_support
1711,91526.207252221,4.2,95364.0,Stable,1,Small,29.3,stability_support
1712,47459.65815087293,3.0,48899.0,Stable,0,Small,30.3,stability_support
1713,31540.193975975428,8.2,34135.0,Growing,0,Small,27.8,stability_support
1714,77271.77634961598,0.2,77450.0,Stable,0,Small,26.1,stability_support
1715,41256.24380711625,8.1,44604.0,Growing,0,Small,28.4,stability_support
1716,48013.06241077499,3.3,49612.0,Growing,0,Small,33.3,stability_support
1717,57907.8895923449,12.7,65259.0,Growing,0,Small,28.9,growth_support
1718,54119.74411061582,7.3,58087.0,Growing,0,Small,30.1,stability_support
1719,71075.77123300768,7.4,76338.0,Growing,0,Small,28.8,stability_support
1720,42522.715503234576,9.9,46733.0,Growing,0,Small,33.9,stability_support
1721,63609.446766285,10.3,70189.0,Growing,0,Small,29.6,growth_support
1722,45086.67803688224,10.4,49792.0,Growing,0,Small,36.4,growth_support
1723,72323.58679302076,1.4,73367.0,Stable,0,Small,29.8,stability_support
1724,67315.05393524983,-3.4,65043.0,Stable,0,Small,28.3,intervention_required
1725,37278.723653933775,5.9,39486.0,Growing,0,Small,28.7,stability_support
1726,90224.86774553676,7.3,96772.0,Growing,0,Small,39.2,stability_support
1727,41248.583692389206,9.4,45128.0,Growing,0,Small,34.8,stability_support
1728,75416.01947072386,5.8,79807.0,Growing,0,Small,35.7,stability_support
1729,58939.79421068058,5.6,62224.0,Stable,0,Small,32.6,stability_support
1730,158680.9266524122,5.1,166714.0,Stable,0,Medium,30.8,stability_support
1731,45670.56118406925,0.8,46030.0,Growing,0,Small,28.4,stability_support
1732,43722.16733959365,6.5,46574.0,Stable,0,Small,29.3,stability_support
1733,49400.07699019248,7.4,53080.0,Growing,0,Small,25.3,stability_support
1734,44408.14901670161,9.8,48741.0,Growing,0,Small,31.0,stability_support
1735,75042.40582112456,11.0,83332.0,Growing,0,Small,33.2,growth_support
1736,33286.36865053956,13.2,37695.0,Growing,0,Small,28.2,growth_support
1737,36377.12918515443,10.5,40215.0,Growing,0,Small,27.7,growth_support
1738,36276.41481935549,6.3,38556.0,Growing,0,Small,27.8,stability_support
1739,82481.70482787889,7.3,88491.0,Growing,0,Small,30.4,stability_support
1740,143172.49490259754,6.0,151764.0,Growing,0,Medium,31.9,stability_support
1741,47752.99353820873,4.2,49751.0,Growing,0,Small,29.3,stability_support
1742,46595.95530147837,6.1,49439.0,Stable,0,Small,31.2,stability_support
1743,51291.27911090776,8.0,55391.0,Growing,0,Small,31.0,stability_support
1744,95037.17363423278,4.2,99034.0,Stable,0,Small,47.5,stability_support
1745,37344.35691060295,-0.8,37063.0,Stable,0,Small,30.5,intervention_required
1746,55341.93366567849,9.4,60534.0,Growing,0,Small,31.4,stability_support
1747,83824.67777968556,3.2,86522.0,Stable,0,Small,31.7,stability_support
1748,63198.53595247879,9.4,69152.0,Growing,0,Small,30.1,stability_support
1749,54096.871352204646,17.4,63509.0,Growing,0,Small,33.8,growth_support
1750,85255.20140775554,1.8,86776.0,Stable,0,Small,31.2,stability_support
1751,30574.271140831657,9.7,33546.0,Growing,0,Small,28.3,stability_support
1752,69773.95820726531,15.9,80837.0,Rapid Growth,0,Small,41.1,growth_support
1753,39905.6766494774,6.3,42416.0,Growing,0,Small,31.7,stability_support
1754,32496.933781794287,6.2,34511.0,Growing,0,Small,30.2,stability_support
1755,63544.00993182386,9.9,69810.0,Growing,0,Small,30.3,stability_support
1756,110567.97715126522,16.1,128364.0,Rapid Growth,0,Medium,40.2,growth_support
1757,47150.55976842203,9.8,51759.0,Growing,0,Small,33.5,stability_support
1758,82618.66727805929,15.8,95691.0,Rapid Growth,0,Small,35.4,growth_support
1759,132497.86818155396,7.6,142584.0,Growing,0,Medium,32.0,stability_support
1760,105925.44203416684,8.1,114466.0,Growing,0,Medium,32.5,stability_support
1761,135397.92324021884,10.8,150055.0,Growing,0,Medium,34.9,growth_support
1762,72466.8850643825,10.6,80184.0,Growing,0,Small,29.0,growth_support
1763,51410.51475663992,14.4,58826.0,Growing,0,Small,34.0,growth_support
1764,33345.493578394686,4.5,34854.0,Stable,0,Small,30.4,stability_support
1765,45302.427067658165,13.7,51489.0,Growing,0,Small,31.5,growth_support
1766,38059.49394169238,7.5,40898.0,Growing,0,Small,28.8,stability_support
1767,209803.74715563047,8.2,226943.0,Stable,0,Medium,30.4,stability_support
1768,46473.460645425,8.9,50609.0,Growing,0,Small,29.6,stability_support
1769,52497.5742094026,7.1,56214.0,Growing,0,Small,30.2,stability_support
1770,64955.96499450819,5.9,68762.0,Growing,0,Small,38.5,stability_support
1771,50714.47835296816,3.9,52713.0,Stable,0,Small,27.3,stability_support
1772,141412.45689464858,6.0,149855.0,Growing,0,Medium,30.5,stability_support
1773,40247.64542301227,4.3,41995.0,Stable,0,Small,29.5,stability_support
1774,54222.34338890143,6.0,57458.0,Growing,0,Small,29.3,stability_support
1775,38999.47512436414,7.8,42030.0,Stable,0,Small,27.9,stability_support
1776,34697.59707045285,0.7,34924.0,Growing,0,Small,29.5,stability_support
1777,40368.5669546828,7.6,43422.0,Growing,0,Small,27.9,stability_support
1778,49047.222796298505,3.4,50699.0,Stable,0,Small,31.0,stability_support
1779,42605.39661833897,1.0,43023.0,Stable,0,Small,29.9,stability_support
1780,39502.71563870086,8.3,42780.0,Growing,0,Small,27.7,stability_support
1781,34242.5929920901,8.9,37276.0,Growing,0,Small,32.0,stability_support
1782,48153.36415593958,8.8,52393.0,Growing,0,Small,32.5,stability_support
1783,33769.47259762732,8.2,36543.0,Stable,0,Small,30.7,stability_support
1784,73249.69522506045,5.6,77331.0,Stable,0,Small,27.0,stability_support
1785,51566.71158609349,7.4,55372.0,Growing,0,Small,30.2,stability_support
1786,33990.45564738982,9.1,37089.0,Growing,0,Small,27.1,stability_support
1787,44316.69538924419,-2.0,43437.0,Stable,0,Small,34.5,intervention_required
1788,38904.9610877136,10.0,42804.0,Growing,0,Small,29.3,growth_support
1789,57542.53110923644,4.7,60240.0,Stable,0,Small,31.8,stability_support
1790,107910.0834742201,13.3,122305.0,Growing,0,Medium,35.8,growth_support
1791,32353.057605944658,6.4,34408.0,Growing,0,Small,30.2,stability_support
1792,52307.75922717393,3.0,53903.0,Stable,0,Small,31.2,stability_support
1793,46747.817027779165,6.0,49549.0,Growing,0,Small,31.9,stability_support
1794,69509.62405856415,8.5,75441.0,Growing,0,Small,31.5,stability_support
1795,54691.94784206318,8.6,59403.0,Growing,0,Small,30.0,stability_support
1796,38906.777894266925,8.3,42127.0,Growing,0,Small,30.4,stability_support
1797,44168.54663280697,7.7,47562.0,Growing,0,Small,25.8,stability_support
1798,38488.16285142832,8.6,41783.0,Growing,0,Small,30.6,stability_support
1799,89619.11403514183,5.8,94839.0,Growing,0,Small,32.6,stability_support
1800,50240.08032924379,2.5,51482.0,Stable,0,Small,29.8,stability_support
1801,167102.00827774729,2.3,170908.0,Stable,0,Medium,34.2,stability_support
1802,48583.710321270046,2.5,49804.0,Stable,0,Small,31.5,stability_support
1803,39339.2354539998,10.3,43403.0,Growing,0,Small,30.2,growth_support
1804,33728.50666791953,9.1,36787.0,Growing,0,Small,26.5,stability_support
1805,32588.997383007903,5.9,34496.0,Stable,0,Small,27.0,stability_support
1806,33420.17508137485,9.8,36707.0,Growing,0,Small,28.0,stability_support
1807,56104.79915691607,10.7,62134.0,Growing,0,Small,39.9,growth_support
1808,63459.01090170878,1.9,64638.0,Stable,0,Small,30.8,stability_support
1809,33432.64005591155,14.1,38152.0,Rapid Growth,0,Small,26.2,growth_support
1810,79616.4504125416,8.6,86470.0,Growing,0,Small,29.5,stability_support
1811,41903.46102462903,6.3,44545.0,Growing,0,Small,30.3,stability_support
1812,53053.79420814761,9.8,58257.0,Growing,0,Small,32.1,stability_support
1813,132491.91498805853,5.0,139158.0,Growing,0,Medium,35.0,stability_support
1814,79707.34286866797,14.7,91400.0,Growing,0,Small,30.5,growth_support
1815,44944.53958281928,3.7,46599.0,Growing,0,Small,31.8,stability_support
1816,37644.46882936455,5.7,39773.0,Stable,0,Small,27.7,stability_support
1817,31589.63217367449,11.2,35114.0,Growing,0,Small,29.0,growth_support
1818,39230.79461563822,6.1,41609.0,Growing,0,Small,28.1,stability_support
1819,45875.06860319396,3.2,47352.0,Growing,0,Small,30.2,stability_support
1820,36871.05914666452,7.1,39484.0,Growing,0,Small,28.3,stability_support
1821,47262.082552837375,6.6,50372.0,Growing,0,Small,28.3,stability_support
1822,51442.04532087728,9.9,56560.0,Growing,0,Small,30.0,stability_support
1823,45647.67490790185,13.5,51803.0,Growing,0,Small,33.6,growth_support
1824,39949.39471879527,4.8,41866.0,Growing,0,Small,29.2,stability_support
1825,53581.14879861903,13.1,60591.0,Growing,0,Small,29.8,growth_support
1826,61245.39460158856,15.2,70541.0,Stable,0,Small,37.4,growth_support
1827,36118.17763581552,4.5,37749.0,Stable,0,Small,28.3,stability_support
1828,113658.32811098032,6.1,120577.0,Growing,0,Medium,33.3,stability_support
1829,47862.08784485346,9.5,52386.0,Growing,0,Small,30.0,stability_support
1830,50188.32846980408,3.6,51974.0,Growing,0,Small,27.5,stability_support
1831,71023.97923590732,7.2,76136.0,Growing,0,Small,32.8,stability_support
1832,55207.54462187208,7.3,59230.0,Growing,0,Small,30.4,stability_support
1833,82632.67096595097,5.9,87514.0,Growing,0,Small,31.5,stability_support
1834,56648.36184581448,5.8,59936.0,Stable,0,Small,28.3,stability_support
1835,40361.10177619709,3.2,41634.0,Stable,0,Small,30.6,stability_support
1836,58768.24834397465,13.2,66511.0,Growing,0,Small,29.5,growth_support
1837,35758.61224740474,6.9,38228.0,Growing,0,Small,31.2,stability_support
1838,52158.78027237423,10.4,57574.0,Growing,0,Small,27.2,growth_support
1839,49122.943591668496,3.0,50605.0,Stable,0,Small,30.5,stability_support
1840,45925.41035132954,7.2,49217.0,Growing,0,Small,33.4,stability_support
1841,47311.28433268797,7.4,50822.0,Growing,0,Small,32.6,stability_support
1842,32332.03724880359,3.8,33574.0,Stable,0,Small,38.5,stability_support
